GENDER,AGE_GRP,JOB_NM,TRAVEL_TERM,TRAVEL_LIKE_SGG_1,TRAVEL_LIKE_SGG_2,TRAVEL_LIKE_SGG_3,TRAVEL_STYL_1,TRAVEL_STYL_2,TRAVEL_STYL_3,TRAVEL_STYL_4,TRAVEL_STYL_5,TRAVEL_STYL_6,TRAVEL_STYL_7,TRAVEL_STYL_8,TRAVEL_STATUS_RESIDENCE,TRAVEL_STATUS_DESTINATION,TRAVEL_STATUS_ACCOMPANY,TRAVEL_MOTIVE,TRAVEL_COMPANIONS_NUM,TRAVEL_ID
여,20,사무 종사자,한달,46130,42150,50110,자연 선호(강),자연 선호(강),자연 선호(강),중립,중립,중립,도시 선호(약),도시 선호(중),광주광역시,전남,3인 이상 여행(가족 외),SNS 사진 등록 등 과시,2,g_g001256
남,40,학생,한달,30200,31170,44150,자연 선호(중),자연 선호(강),자연 선호(강),자연 선호(강),자연 선호(강),자연 선호(중),도시 선호(강),도시 선호(강),세종특별자치시,충북,2인 여행(가족 외),"쉴 수 있는 기회, 육체 피로 해결 및 정신적인 휴식",1,g_g006280
여,30,전문가 및 관련 종사자,1주일,46810,46890,46780,자연 선호(강),자연 선호(강),도시 선호(강),자연 선호(중),중립,자연 선호(약),도시 선호(중),자연 선호(강),전라남도,전남,나홀로 여행,"일상적인 환경 및 역할에서의 탈출, 지루함 탈피",0,g_g012515
남,20,사무 종사자,1주일,30140,44150,46150,자연 선호(중),중립,자연 선호(중),자연 선호(약),도시 선호(약),자연 선호(중),자연 선호(중),도시 선호(중),대전광역시,충북,2인 여행(가족 외),"일상적인 환경 및 역할에서의 탈출, 지루함 탈피",1,g_g011411
남,30,전업주부,한달,42820,46150,50130,자연 선호(약),중립,자연 선호(중),자연 선호(약),자연 선호(중),도시 선호(약),자연 선호(중),도시 선호(중),경기도,충남,자녀 동반 여행,"쉴 수 있는 기회, 육체 피로 해결 및 정신적인 휴식",2,g_g010954
여,40,전문가 및 관련 종사자,한달,46790,29110,29170,중립,도시 선호(중),도시 선호(중),자연 선호(중),도시 선호(중),자연 선호(약),도시 선호(약),자연 선호(중),전라남도,광주,자녀 동반 여행,여행 동반자와의 친밀감 및 유대감 증진,4,g_g002833
여,50,전문가 및 관련 종사자,1년,50130,42210,26350,자연 선호(강),자연 선호(중),자연 선호(중),중립,자연 선호(약),중립,자연 선호(중),도시 선호(약),충청남도,세종,2인 가족 여행,새로운 경험 추구,1,g_g011487
남,40,전문가 및 관련 종사자,한달,30140,44150,43110,자연 선호(강),중립,자연 선호(약),자연 선호(약),도시 선호(약),도시 선호(중),자연 선호(강),도시 선호(강),대전광역시,충북,2인 가족 여행,여행 동반자와의 친밀감 및 유대감 증진,1,g_g001329
남,50,서비스 종사자,1년,42830,50130,43150,자연 선호(강),자연 선호(강),도시 선호(강),중립,자연 선호(약),자연 선호(강),자연 선호(강),자연 선호(강),경기도,충북,2인 가족 여행,"일상적인 환경 및 역할에서의 탈출, 지루함 탈피",1,g_g003059
여,20,학생,한달,11440,26500,50110,도시 선호(중),자연 선호(중),자연 선호(약),자연 선호(중),도시 선호(중),도시 선호(중),도시 선호(약),자연 선호(약),경상남도,대전,2인 여행(가족 외),여행 동반자와의 친밀감 및 유대감 증진,1,g_g003902
여,50,사무 종사자,한달,27260,50110,47820,자연 선호(중),자연 선호(중),중립,자연 선호(약),자연 선호(약),중립,도시 선호(약),도시 선호(약),경기도,충북,나홀로 여행,"쉴 수 있는 기회, 육체 피로 해결 및 정신적인 휴식",0,g_g000338
여,30,판매 종사자,한달,50130,42210,43800,자연 선호(강),자연 선호(강),자연 선호(중),중립,중립,중립,중립,중립,광주광역시,전남,3인 이상 여행(가족 외),"일상적인 환경 및 역할에서의 탈출, 지루함 탈피",3,g_g000832
남,50,사무 종사자,한달,41820,50110,42210,도시 선호(약),자연 선호(중),자연 선호(약),중립,자연 선호(중),중립,도시 선호(중),자연 선호(중),경기도,충남,자녀 동반 여행,여행 동반자와의 친밀감 및 유대감 증진,3,g_g000786
여,40,전업주부,한달,41360,42130,41670,자연 선호(약),자연 선호(약),자연 선호(중),중립,자연 선호(약),자연 선호(약),자연 선호(약),중립,서울특별시,충남,자녀 동반 여행,새로운 경험 추구,3,g_g012196
남,30,전업주부,한달,42830,44825,47750,자연 선호(강),자연 선호(강),자연 선호(강),도시 선호(약),중립,자연 선호(강),자연 선호(중),중립,경기도,충남,자녀 동반 여행,"일상적인 환경 및 역할에서의 탈출, 지루함 탈피",2,f_f000001
남,30,관리자,한달,44200,30200,42150,도시 선호(약),도시 선호(중),자연 선호(약),도시 선호(중),도시 선호(중),도시 선호(약),도시 선호(중),도시 선호(강),충청남도,충남,2인 여행(가족 외),새로운 경험 추구,1,g_g001846
남,20,학생,1년,26140,50130,41820,도시 선호(약),자연 선호(강),자연 선호(중),자연 선호(약),중립,도시 선호(약),자연 선호(약),중립,서울특별시,대전,2인 가족 여행,새로운 경험 추구,1,g_g003335
남,30,사무 종사자,1년,42150,42830,11680,자연 선호(중),자연 선호(중),자연 선호(중),도시 선호(약),도시 선호(약),자연 선호(중),자연 선호(중),자연 선호(약),광주광역시,전남,나홀로 여행,"쉴 수 있는 기회, 육체 피로 해결 및 정신적인 휴식",0,g_g007381
남,30,사무 종사자,기타,42150,42210,11170,중립,중립,자연 선호(중),자연 선호(약),도시 선호(중),중립,자연 선호(중),도시 선호(중),경기도,충남,자녀 동반 여행,여행 동반자와의 친밀감 및 유대감 증진,3,g_g000269
여,50,전문가 및 관련 종사자,한달,42210,42820,44825,자연 선호(중),자연 선호(중),자연 선호(중),자연 선호(중),자연 선호(중),도시 선호(중),자연 선호(중),도시 선호(강),경기도,전북,자녀 동반 여행,"쉴 수 있는 기회, 육체 피로 해결 및 정신적인 휴식",3,g_g001763
여,40,전문가 및 관련 종사자,1년,50130,42210,26350,자연 선호(중),자연 선호(중),자연 선호(중),자연 선호(중),자연 선호(중),도시 선호(중),도시 선호(중),도시 선호(중),서울특별시,전북,자녀 동반 여행,여행 동반자와의 친밀감 및 유대감 증진,3,g_g000311
여,20,사무 종사자,한달,44825,44800,50110,자연 선호(약),자연 선호(중),자연 선호(강),자연 선호(중),자연 선호(중),자연 선호(약),자연 선호(약),도시 선호(약),대전광역시,세종,나홀로 여행,"쉴 수 있는 기회, 육체 피로 해결 및 정신적인 휴식",0,g_g001356
남,40,전문가 및 관련 종사자,한달,26200,30200,45130,자연 선호(중),중립,자연 선호(강),중립,도시 선호(중),자연 선호(약),도시 선호(약),중립,광주광역시,전북,자녀 동반 여행,"쉴 수 있는 기회, 육체 피로 해결 및 정신적인 휴식",2,g_g000991
여,20,학생,1주일,50110,41820,42150,중립,자연 선호(강),자연 선호(강),자연 선호(중),도시 선호(중),자연 선호(중),자연 선호(중),도시 선호(강),충청남도,충남,2인 여행(가족 외),"쉴 수 있는 기회, 육체 피로 해결 및 정신적인 휴식",1,g_g002867
남,20,학생,1년,11680,26350,29200,도시 선호(강),자연 선호(강),중립,자연 선호(중),자연 선호(중),도시 선호(중),도시 선호(강),자연 선호(강),전라남도,광주,나홀로 여행,"쉴 수 있는 기회, 육체 피로 해결 및 정신적인 휴식",0,g_g001118
남,20,사무 종사자,1년,50130,42150,26710,자연 선호(중),자연 선호(중),자연 선호(강),자연 선호(중),중립,자연 선호(약),도시 선호(약),자연 선호(중),경기도,대전,2인 여행(가족 외),새로운 경험 추구,1,g_g011692
여,20,학생,1년,50130,50110,42150,자연 선호(중),자연 선호(약),자연 선호(강),자연 선호(중),도시 선호(중),도시 선호(중),자연 선호(중),도시 선호(중),경기도,대전,2인 여행(가족 외),여행 동반자와의 친밀감 및 유대감 증진,1,g_g002963
남,30,학생,한달,44760,44230,29170,중립,자연 선호(강),자연 선호(강),자연 선호(강),자연 선호(강),자연 선호(중),자연 선호(강),자연 선호(약),전라북도,충남,2인 여행(가족 외),여행 동반자와의 친밀감 및 유대감 증진,1,g_g011918
여,50,전업주부,한달,50130,46130,42150,자연 선호(강),도시 선호(강),자연 선호(강),자연 선호(강),자연 선호(강),도시 선호(강),자연 선호(강),도시 선호(강),전라북도,전북,자녀 동반 여행,"운동, 건강 증진 및 충전",3,g_g002475
남,40,서비스 종사자,1주일,46150,50110,26350,중립,자연 선호(강),중립,도시 선호(약),자연 선호(강),중립,도시 선호(중),도시 선호(강),전라남도,전남,나홀로 여행,"역사 탐방, 문화적 경험 등 교육적 동기",0,g_g012338
여,30,서비스 종사자,한달,11560,42150,30140,자연 선호(중),자연 선호(강),중립,자연 선호(약),중립,자연 선호(중),자연 선호(강),도시 선호(강),전라북도,전남,2인 여행(가족 외),"쉴 수 있는 기회, 육체 피로 해결 및 정신적인 휴식",1,g_g001112
여,30,전문가 및 관련 종사자,한달,42150,42130,50130,자연 선호(약),자연 선호(중),자연 선호(중),자연 선호(중),중립,중립,자연 선호(중),도시 선호(중),서울특별시,충북,3대 동반 여행(친척 포함),여행 동반자와의 친밀감 및 유대감 증진,6,g_g003422
남,50,사무 종사자,1년,42150,11650,42750,자연 선호(강),도시 선호(강),도시 선호(강),자연 선호(강),자연 선호(강),도시 선호(약),자연 선호(강),도시 선호(약),서울특별시,충북,자녀 동반 여행,새로운 경험 추구,1,g_g001556
여,50,전문가 및 관련 종사자,한달,11110,47130,42830,중립,도시 선호(약),자연 선호(강),중립,도시 선호(강),도시 선호(약),자연 선호(약),도시 선호(약),경기도,전북,자녀 동반 여행,"역사 탐방, 문화적 경험 등 교육적 동기",1,g_g000260
남,50,사무 종사자,기타,42150,50130,47940,자연 선호(중),중립,자연 선호(약),자연 선호(중),자연 선호(약),중립,자연 선호(약),도시 선호(약),서울특별시,충북,부모 동반 여행,"쉴 수 있는 기회, 육체 피로 해결 및 정신적인 휴식",2,g_g000658
남,20,서비스 종사자,한달,50130,29155,26350,중립,중립,자연 선호(약),중립,자연 선호(약),중립,도시 선호(약),도시 선호(중),전라남도,광주,2인 여행(가족 외),SNS 사진 등록 등 과시,1,g_g011508
여,30,전문가 및 관련 종사자,한달,11410,45130,46130,자연 선호(약),자연 선호(약),자연 선호(약),도시 선호(약),자연 선호(약),자연 선호(약),자연 선호(약),도시 선호(약),전라북도,전남,자녀 동반 여행,"쉴 수 있는 기회, 육체 피로 해결 및 정신적인 휴식",2,g_g001877
남,20,서비스 종사자,한달,11560,26500,50130,중립,자연 선호(약),자연 선호(중),자연 선호(중),자연 선호(약),자연 선호(약),도시 선호(중),도시 선호(약),광주광역시,전북,2인 여행(가족 외),"쉴 수 있는 기회, 육체 피로 해결 및 정신적인 휴식",1,g_g002104
여,20,사무 종사자,1년,50110,11680,26710,자연 선호(중),자연 선호(강),자연 선호(강),자연 선호(강),도시 선호(중),도시 선호(중),도시 선호(약),도시 선호(중),대전광역시,충남,부모 동반 여행,"특별한 목적(칠순여행, 신혼여행, 수학여행, 인센티브여행)",4,g_g002944
여,20,사무 종사자,한달,50110,42150,26500,자연 선호(강),자연 선호(강),자연 선호(강),자연 선호(강),자연 선호(강),자연 선호(강),도시 선호(중),도시 선호(강),경기도,충남,2인 여행(가족 외),"일상적인 환경 및 역할에서의 탈출, 지루함 탈피",1,g_g003179
남,50,사무 종사자,1년,47190,47770,47130,자연 선호(강),도시 선호(약),도시 선호(약),도시 선호(중),자연 선호(강),도시 선호(약),도시 선호(강),자연 선호(중),경상북도,전남,자녀 동반 여행,"쉴 수 있는 기회, 육체 피로 해결 및 정신적인 휴식",2,g_g001203
여,20,전문가 및 관련 종사자,기타,42150,50130,41110,자연 선호(강),자연 선호(강),중립,도시 선호(약),자연 선호(중),자연 선호(강),도시 선호(중),도시 선호(중),경기도,충남,3인 이상 여행(가족 외),"쉴 수 있는 기회, 육체 피로 해결 및 정신적인 휴식",3,g_g001077
남,30,전문가 및 관련 종사자,1년,26110,29155,30140,자연 선호(약),도시 선호(약),자연 선호(중),도시 선호(중),도시 선호(약),중립,도시 선호(중),도시 선호(약),서울특별시,대전,2인 가족 여행,"일상적인 환경 및 역할에서의 탈출, 지루함 탈피",1,g_g011106
남,40,사무 종사자,한달,41360,42150,11110,자연 선호(약),중립,자연 선호(약),중립,자연 선호(약),도시 선호(약),자연 선호(약),도시 선호(약),인천광역시,세종,2인 가족 여행,"일상적인 환경 및 역할에서의 탈출, 지루함 탈피",1,g_g004869
여,30,전업주부,한달,47130,26350,27110,중립,도시 선호(약),중립,자연 선호(중),자연 선호(중),도시 선호(약),도시 선호(중),자연 선호(약),경상북도,전북,2인 가족 여행,"일상적인 환경 및 역할에서의 탈출, 지루함 탈피",1,g_g002636
남,40,사무 종사자,한달,26170,47110,26350,중립,도시 선호(약),도시 선호(중),자연 선호(약),자연 선호(약),자연 선호(약),도시 선호(약),자연 선호(약),대구광역시,대전,2인 가족 여행,"일상적인 환경 및 역할에서의 탈출, 지루함 탈피",1,g_g006893
여,30,사무 종사자,1년,48220,48310,42150,중립,도시 선호(강),자연 선호(강),자연 선호(강),자연 선호(강),중립,자연 선호(강),도시 선호(강),울산광역시,대전,나홀로 여행,기타,0,g_g004656
여,60,전업주부,한달,30170,44180,44710,자연 선호(강),도시 선호(약),자연 선호(중),자연 선호(중),자연 선호(강),자연 선호(약),도시 선호(중),자연 선호(중),세종특별자치시,충북,자녀 동반 여행,여행 동반자와의 친밀감 및 유대감 증진,1,g_g012379
여,50,기타,한달,46910,47130,42210,자연 선호(약),자연 선호(중),자연 선호(강),중립,도시 선호(약),자연 선호(중),자연 선호(강),도시 선호(약),서울특별시,전남,2인 가족 여행,"운동, 건강 증진 및 충전",1,g_g003320
