TRAVEL_ID,TRAVEL_PURPOSE,TRAVEL_START_YMD,TRAVEL_END_YMD,TRAVEL_MISSION_CHECK
g_g007248,Well-ness 여행;SNS 인생샷 여행;인플루언서 따라하기 여행;시티투어;지역 문화예술/공연/전시시설 관람,2023-08-22,2023-08-24,호캉스 여행;인플루언서 따라하기 여행;SNS 인생샷 여행
g_g007258,SNS 인생샷 여행;시티투어;지역 문화예술/공연/전시시설 관람;유흥/오락(나이트라이프),2023-08-26,2023-08-30,인플루언서 따라하기 여행;신규 여행지 발굴;시티투어
g_g007308,SNS 인생샷 여행;신규 여행지 발굴;인플루언서 따라하기 여행;친환경 여행(플로깅 여행);등반 여행,2023-09-01,2023-09-03,역사 유적지 방문;지역 축제/이벤트 참가;SNS 인생샷 여행
g_g007309,"쇼핑;테마파크, 놀이시설, 동/식물원 방문",2023-08-20,2023-08-21,"쇼핑;테마파크, 놀이시설, 동/식물원 방문;시티투어"
g_g007310,"교육/체험 프로그램 참가;테마파크, 놀이시설, 동/식물원 방문;Well-ness 여행;신규 여행지 발굴;친환경 여행(플로깅 여행)",2023-08-20,2023-08-23,"역사 유적지 방문;테마파크, 놀이시설, 동/식물원 방문;SNS 인생샷 여행"
g_g007312,"SNS 인생샷 여행;Well-ness 여행;호캉스 여행;신규 여행지 발굴;친환경 여행(플로깅 여행);테마파크, 놀이시설, 동/식물원 방문;시티투어;지역 문화예술/공연/전시시설 관람;역사 유적지 방문",2023-08-20,2023-08-22,"테마파크, 놀이시설, 동/식물원 방문;Well-ness 여행;SNS 인생샷 여행"
g_g007330,"테마파크, 놀이시설, 동/식물원 방문;지역 문화예술/공연/전시시설 관람",2023-08-19,2023-08-20,신규 여행지 발굴;SNS 인생샷 여행;드라마 촬영지 방문
g_g007336,"드라마 촬영지 방문;테마파크, 놀이시설, 동/식물원 방문;SNS 인생샷 여행;인플루언서 따라하기 여행;역사 유적지 방문",2023-08-26,2023-08-27,역사 유적지 방문;SNS 인생샷 여행;Well-ness 여행
g_g007337,"테마파크, 놀이시설, 동/식물원 방문;시티투어",2023-08-26,2023-08-27,Well-ness 여행;신규 여행지 발굴;친환경 여행(플로깅 여행)
g_g007338,SNS 인생샷 여행;인플루언서 따라하기 여행;시티투어;지역 문화예술/공연/전시시설 관람,2023-08-23,2023-08-24,SNS 인생샷 여행;시티투어;인플루언서 따라하기 여행
g_g007339,SNS 인생샷 여행;인플루언서 따라하기 여행;시티투어,2023-08-19,2023-08-20,"테마파크, 놀이시설, 동/식물원 방문;SNS 인생샷 여행;인플루언서 따라하기 여행"
g_g007340,"테마파크, 놀이시설, 동/식물원 방문;인플루언서 따라하기 여행;시티투어",2023-08-20,2023-08-21,지역 문화예술/공연/전시시설 관람;교육/체험 프로그램 참가;인플루언서 따라하기 여행
g_g007342,Well-ness 여행;시티투어,2023-08-27,2023-08-28,지역 문화예술/공연/전시시설 관람;신규 여행지 발굴;Well-ness 여행
g_g007346,쇼핑;SNS 인생샷 여행;시티투어,2023-08-31,2023-09-01,쇼핑;시티투어;SNS 인생샷 여행
g_g007347,쇼핑;인플루언서 따라하기 여행;지역 문화예술/공연/전시시설 관람,2023-08-27,2023-08-28,인플루언서 따라하기 여행;지역 문화예술/공연/전시시설 관람;역사 유적지 방문
g_g007348,쇼핑;신규 여행지 발굴,2023-08-29,2023-08-30,쇼핑;신규 여행지 발굴;시티투어
g_g007351,"테마파크, 놀이시설, 동/식물원 방문;인플루언서 따라하기 여행;시티투어",2023-08-27,2023-08-28,"인플루언서 따라하기 여행;테마파크, 놀이시설, 동/식물원 방문;시티투어"
g_g007352,"시티투어;야외 스포츠, 레포츠 활동;캠핑",2023-08-20,2023-08-21,캠핑;친환경 여행(플로깅 여행);신규 여행지 발굴
g_g007353,Well-ness 여행;SNS 인생샷 여행;역사 유적지 방문,2023-08-19,2023-08-20,쇼핑;Well-ness 여행;SNS 인생샷 여행
g_g007354,Well-ness 여행;SNS 인생샷 여행;신규 여행지 발굴;역사 유적지 방문;시티투어,2023-08-19,2023-08-20,역사 유적지 방문;SNS 인생샷 여행;시티투어
g_g007355,"테마파크, 놀이시설, 동/식물원 방문;Well-ness 여행;SNS 인생샷 여행;지역 문화예술/공연/전시시설 관람",2023-08-24,2023-08-25,쇼핑;지역 문화예술/공연/전시시설 관람;인플루언서 따라하기 여행
g_g007360,"테마파크, 놀이시설, 동/식물원 방문;역사 유적지 방문;야외 스포츠, 레포츠 활동;지역 문화예술/공연/전시시설 관람;지역 축제/이벤트 참가",2023-08-19,2023-08-20,"테마파크, 놀이시설, 동/식물원 방문;Well-ness 여행;SNS 인생샷 여행"
g_g007363,Well-ness 여행;신규 여행지 발굴;인플루언서 따라하기 여행;친환경 여행(플로깅 여행);캠핑,2023-08-19,2023-08-20,캠핑;Well-ness 여행;인플루언서 따라하기 여행
g_g007364,온천/스파;드라마 촬영지 방문;종교/성지 순례;역사 유적지 방문;시티투어,2023-08-30,2023-08-31,역사 유적지 방문;종교/성지 순례;친환경 여행(플로깅 여행)
g_g007366,쇼핑;신규 여행지 발굴,2023-08-19,2023-08-20,쇼핑;신규 여행지 발굴;Well-ness 여행
g_g007368,"인플루언서 따라하기 여행;시티투어;야외 스포츠, 레포츠 활동",2023-08-26,2023-08-27,"야외 스포츠, 레포츠 활동;친환경 여행(플로깅 여행);신규 여행지 발굴"
g_g007369,"온천/스파;테마파크, 놀이시설, 동/식물원 방문;역사 유적지 방문;시티투어;지역 축제/이벤트 참가",2023-08-19,2023-08-20,역사 유적지 방문;지역 문화예술/공연/전시시설 관람;교육/체험 프로그램 참가
g_g007371,"테마파크, 놀이시설, 동/식물원 방문;SNS 인생샷 여행;시티투어;지역 문화예술/공연/전시시설 관람",2023-08-20,2023-08-21,지역 문화예술/공연/전시시설 관람;쇼핑;SNS 인생샷 여행
g_g007373,"테마파크, 놀이시설, 동/식물원 방문;유흥/오락(나이트라이프)",2023-08-19,2023-08-20,"테마파크, 놀이시설, 동/식물원 방문;지역 축제/이벤트 참가;신규 여행지 발굴"
g_g007374,온천/스파;시티투어,2023-08-19,2023-08-20,"온천/스파;테마파크, 놀이시설, 동/식물원 방문;Well-ness 여행"
g_g007376,"SNS 인생샷 여행;인플루언서 따라하기 여행;야외 스포츠, 레포츠 활동;지역 문화예술/공연/전시시설 관람",2023-08-20,2023-08-21,지역 문화예술/공연/전시시설 관람;쇼핑;SNS 인생샷 여행
g_g007377,SNS 인생샷 여행;신규 여행지 발굴;인플루언서 따라하기 여행;친환경 여행(플로깅 여행);시티투어,2023-08-20,2023-08-21,쇼핑;인플루언서 따라하기 여행;신규 여행지 발굴
g_g007378,"쇼핑;교육/체험 프로그램 참가;테마파크, 놀이시설, 동/식물원 방문",2023-08-20,2023-08-21,"쇼핑;테마파크, 놀이시설, 동/식물원 방문;교육/체험 프로그램 참가"
g_g007380,종교/성지 순례;Well-ness 여행;신규 여행지 발굴;역사 유적지 방문;시티투어,2023-08-20,2023-08-21,역사 유적지 방문;종교/성지 순례;시티투어
g_g007381,쇼핑;Well-ness 여행;친환경 여행(플로깅 여행);시티투어,2023-08-23,2023-08-24,Well-ness 여행;쇼핑;시티투어
g_g007383,친환경 여행(플로깅 여행);시티투어;지역 문화예술/공연/전시시설 관람,2023-08-19,2023-08-20,"친환경 여행(플로깅 여행);테마파크, 놀이시설, 동/식물원 방문;지역 문화예술/공연/전시시설 관람"
g_g007386,"온천/스파;테마파크, 놀이시설, 동/식물원 방문;야외 스포츠, 레포츠 활동",2023-08-26,2023-08-27,지역 축제/이벤트 참가;지역 문화예술/공연/전시시설 관람;SNS 인생샷 여행
g_g007389,시티투어;캠핑,2023-08-20,2023-08-21,"지역 문화예술/공연/전시시설 관람;테마파크, 놀이시설, 동/식물원 방문;역사 유적지 방문"
g_g007393,"테마파크, 놀이시설, 동/식물원 방문;Well-ness 여행;역사 유적지 방문;시티투어;지역 문화예술/공연/전시시설 관람",2023-08-27,2023-08-28,"쇼핑;테마파크, 놀이시설, 동/식물원 방문;신규 여행지 발굴"
g_g007395,"테마파크, 놀이시설, 동/식물원 방문;시티투어;유흥/오락(나이트라이프)",2023-08-20,2023-08-21,쇼핑;시티투어;SNS 인생샷 여행
g_g007396,Well-ness 여행;SNS 인생샷 여행;지역 축제/이벤트 참가,2023-08-20,2023-08-21,Well-ness 여행;SNS 인생샷 여행;시티투어
g_g007401,SNS 인생샷 여행;시티투어,2023-08-20,2023-08-21,"테마파크, 놀이시설, 동/식물원 방문;SNS 인생샷 여행;지역 문화예술/공연/전시시설 관람"
g_g007404,쇼핑;신규 여행지 발굴;역사 유적지 방문,2023-08-27,2023-08-28,역사 유적지 방문;등반 여행;SNS 인생샷 여행
g_g007405,"테마파크, 놀이시설, 동/식물원 방문;시티투어",2023-08-26,2023-08-27,"테마파크, 놀이시설, 동/식물원 방문;지역 축제/이벤트 참가;유흥/오락(나이트라이프)"
g_g007407,Well-ness 여행;시티투어,2023-08-19,2023-08-20,시티투어;Well-ness 여행;쇼핑
g_g007410,"테마파크, 놀이시설, 동/식물원 방문;SNS 인생샷 여행;시티투어",2023-08-20,2023-08-21,"테마파크, 놀이시설, 동/식물원 방문;지역 축제/이벤트 참가;SNS 인생샷 여행"
g_g007411,"테마파크, 놀이시설, 동/식물원 방문;시티투어;지역 축제/이벤트 참가",2023-08-26,2023-08-27,지역 축제/이벤트 참가;신규 여행지 발굴;시티투어
g_g007412,"교육/체험 프로그램 참가;테마파크, 놀이시설, 동/식물원 방문;시티투어;지역 문화예술/공연/전시시설 관람",2023-08-27,2023-08-28,"테마파크, 놀이시설, 동/식물원 방문;지역 문화예술/공연/전시시설 관람;교육/체험 프로그램 참가"
g_g007413,"SNS 인생샷 여행;신규 여행지 발굴;시티투어;야외 스포츠, 레포츠 활동;지역 문화예술/공연/전시시설 관람",2023-08-21,2023-08-22,"테마파크, 놀이시설, 동/식물원 방문;SNS 인생샷 여행;친환경 여행(플로깅 여행)"
g_g007414,쇼핑;SNS 인생샷 여행;지역 축제/이벤트 참가,2023-08-31,2023-09-01,"쇼핑;테마파크, 놀이시설, 동/식물원 방문;지역 문화예술/공연/전시시설 관람"
g_g007416,시티투어;지역 문화예술/공연/전시시설 관람,2023-08-24,2023-08-25,"테마파크, 놀이시설, 동/식물원 방문;역사 유적지 방문;지역 문화예술/공연/전시시설 관람"
g_g007417,쇼핑;SNS 인생샷 여행;역사 유적지 방문,2023-09-02,2023-09-05,역사 유적지 방문;쇼핑;SNS 인생샷 여행
g_g007420,SNS 인생샷 여행;시티투어,2023-08-30,2023-09-01,SNS 인생샷 여행;시티투어;신규 여행지 발굴
g_g007432,"테마파크, 놀이시설, 동/식물원 방문;역사 유적지 방문;시티투어;야외 스포츠, 레포츠 활동;지역 문화예술/공연/전시시설 관람",2023-09-04,2023-09-06,"온천/스파;테마파크, 놀이시설, 동/식물원 방문;SNS 인생샷 여행"
g_g007433,"쇼핑;테마파크, 놀이시설, 동/식물원 방문;SNS 인생샷 여행;신규 여행지 발굴;인플루언서 따라하기 여행",2023-08-26,2023-08-28,"테마파크, 놀이시설, 동/식물원 방문;인플루언서 따라하기 여행;쇼핑"
g_g007434,"쇼핑;테마파크, 놀이시설, 동/식물원 방문;역사 유적지 방문;시티투어;지역 문화예술/공연/전시시설 관람;드라마 촬영지 방문;Well-ness 여행;SNS 인생샷 여행;신규 여행지 발굴;인플루언서 따라하기 여행;친환경 여행(플로깅 여행);등반 여행",2023-08-23,2023-08-26,"테마파크, 놀이시설, 동/식물원 방문;SNS 인생샷 여행;시티투어"
g_g007435,드라마 촬영지 방문;SNS 인생샷 여행;인플루언서 따라하기 여행;시티투어;지역 문화예술/공연/전시시설 관람,2023-08-20,2023-08-22,드라마 촬영지 방문;SNS 인생샷 여행;인플루언서 따라하기 여행
g_g007454,시티투어;역사 유적지 방문;지역 문화예술/공연/전시시설 관람;쇼핑;드라마 촬영지 방문;쇼핑;종교/성지 순례;Well-ness 여행;SNS 인생샷 여행;시티투어;인플루언서 따라하기 여행,2023-08-26,2023-08-28,역사 유적지 방문;지역 문화예술/공연/전시시설 관람;지역 축제/이벤트 참가
g_g007476,"테마파크, 놀이시설, 동/식물원 방문;SNS 인생샷 여행;인플루언서 따라하기 여행;지역 문화예술/공연/전시시설 관람",2023-08-20,2023-08-23,쇼핑;지역 문화예술/공연/전시시설 관람;SNS 인생샷 여행
g_g007513,"쇼핑;온천/스파;테마파크, 놀이시설, 동/식물원 방문;Well-ness 여행;지역 문화예술/공연/전시시설 관람",2023-08-21,2023-08-24,"테마파크, 놀이시설, 동/식물원 방문;야외 스포츠, 레포츠 활동;온천/스파"
g_g007514,"역사 유적지 방문;온천/스파;Well-ness 여행;시티투어;인플루언서 따라하기 여행;SNS 인생샷 여행;쇼핑;친환경 여행(플로깅 여행);야외 스포츠, 레포츠 활동;신규 여행지 발굴;신규 여행지 발굴;신규 여행지 발굴;신규 여행지 발굴",2023-08-21,2023-08-22,Well-ness 여행;시티투어;온천/스파
g_g007515,친환경 여행(플로깅 여행);SNS 인생샷 여행;호캉스 여행,2023-08-23,2023-08-25,역사 유적지 방문;호캉스 여행;친환경 여행(플로깅 여행)
g_g007523,쇼핑;SNS 인생샷 여행;인플루언서 따라하기 여행;시티투어,2023-08-26,2023-08-27,SNS 인생샷 여행;인플루언서 따라하기 여행;지역 문화예술/공연/전시시설 관람
g_g007524,온천/스파;종교/성지 순례;역사 유적지 방문;시티투어;캠핑,2023-08-20,2023-08-21,역사 유적지 방문;SNS 인생샷 여행;온천/스파
g_g007528,교육/체험 프로그램 참가;SNS 인생샷 여행;신규 여행지 발굴;인플루언서 따라하기 여행;역사 유적지 방문,2023-08-27,2023-08-28,역사 유적지 방문;드라마 촬영지 방문;교육/체험 프로그램 참가
g_g007535,"신규 여행지 발굴;등반 여행;야외 스포츠, 레포츠 활동;유흥/오락(나이트라이프)",2023-08-22,2023-08-24,"야외 스포츠, 레포츠 활동;신규 여행지 발굴;친환경 여행(플로깅 여행)"
g_g007536,SNS 인생샷 여행;시티투어;인플루언서 따라하기 여행,2023-09-02,2023-09-03,지역 축제/이벤트 참가;신규 여행지 발굴;인플루언서 따라하기 여행
g_g007537,"쇼핑;테마파크, 놀이시설, 동/식물원 방문;야외 스포츠, 레포츠 활동;지역 문화예술/공연/전시시설 관람;유흥/오락(나이트라이프)",2023-08-26,2023-08-28,"SNS 인생샷 여행;야외 스포츠, 레포츠 활동;시티투어"
g_g007538,유흥/오락(나이트라이프);Well-ness 여행;SNS 인생샷 여행;유흥/오락(나이트라이프);호캉스 여행;호캉스 여행;쇼핑,2023-09-06,2023-09-08,호캉스 여행;Well-ness 여행;유흥/오락(나이트라이프)
g_g007539,지역 축제/이벤트 참가,2023-09-03,2023-09-04,지역 축제/이벤트 참가;교육/체험 프로그램 참가;쇼핑
g_g007540,"테마파크, 놀이시설, 동/식물원 방문;SNS 인생샷 여행;야외 스포츠, 레포츠 활동",2023-09-09,2023-09-11,"테마파크, 놀이시설, 동/식물원 방문;야외 스포츠, 레포츠 활동;유흥/오락(나이트라이프)"
g_g007546,SNS 인생샷 여행;신규 여행지 발굴;인플루언서 따라하기 여행,2023-08-27,2023-08-28,SNS 인생샷 여행;인플루언서 따라하기 여행;지역 축제/이벤트 참가
g_g007565,드라마 촬영지 방문;SNS 인생샷 여행;호캉스 여행;지역 문화예술/공연/전시시설 관람;지역 축제/이벤트 참가,2023-09-01,2023-09-04,드라마 촬영지 방문;SNS 인생샷 여행;역사 유적지 방문
g_g007576,"쇼핑;테마파크, 놀이시설, 동/식물원 방문;SNS 인생샷 여행;신규 여행지 발굴;인플루언서 따라하기 여행;친환경 여행(플로깅 여행);쇼핑",2023-08-23,2023-08-24,쇼핑;SNS 인생샷 여행;친환경 여행(플로깅 여행)
g_g007596,"쇼핑;SNS 인생샷 여행;야외 스포츠, 레포츠 활동",2023-08-22,2023-08-23,"야외 스포츠, 레포츠 활동;SNS 인생샷 여행;쇼핑"
