TRAVEL_ID,REL_CD,COMPANION_GENDER,COMPANION_AGE_GRP
g_g006102,배우자,남자,30대
g_g006114,부모,여자,60대
g_g006114,부모,남자,60대
g_g006114,배우자,남자,30대
g_g006130,배우자,남자,30대
g_g006130,자녀,여자,~9세이하
g_g006130,자녀,남자,~9세이하
g_g006132,연인,남자,20대
g_g006135,배우자,여자,30대
g_g006135,자녀,남자,~9세이하
g_g006137,배우자,남자,30대
g_g006151,동료,남자,30대
g_g006151,동료,여자,20대
g_g006151,동료,남자,20대
g_g006151,동료,여자,20대
g_g006151,동료,남자,30대
g_g006152,부모,남자,50대
g_g006152,형제/자매,남자,10대
g_g006152,부모,여자,50대
g_g006152,형제/자매,여자,20대
g_g006161,친구,여자,20대
g_g006161,친구,여자,20대
g_g006163,배우자,여자,40대
g_g006163,자녀,남자,10대
g_g006163,자녀,남자,10대
g_g006168,연인,남자,20대
g_g006175,연인,남자,20대
g_g006179,배우자,남자,40대
g_g006179,자녀,남자,10대
g_g006180,연인,여자,20대
g_g006181,배우자,남자,30대
g_g006189,연인,남자,30대
g_g006190,자녀,남자,10대
g_g006190,배우자,여자,30대
g_g006190,자녀,여자,10대
g_g006196,친구,여자,20대
g_g006196,친구,여자,20대
g_g006196,친구,여자,20대
g_g006197,배우자,여자,30대
g_g006197,자녀,남자,~9세이하
g_g006197,자녀,여자,10대
g_g006210,형제/자매,남자,30대
g_g006210,부모,여자,50대
g_g006210,조부모,여자,70세이상
g_g006212,연인,여자,20대
g_g006213,부모,여자,50대
g_g006213,연인,남자,20대
g_g006213,형제/자매,여자,20대
g_g006214,연인,남자,20대
g_g006227,배우자,남자,40대
g_g006227,자녀,여자,~9세이하
g_g006231,연인,여자,20대
g_g006249,자녀,남자,30대
g_g006256,친구,여자,20대
g_g006256,친구,여자,20대
g_g006260,연인,여자,30대
g_g006265,연인,남자,20대
g_g006280,연인,남자,30대
g_g006287,친구,여자,20대
g_g006287,친구,여자,20대
g_g006322,친구,여자,20대
g_g006323,배우자,여자,40대
g_g006325,부모,남자,50대
g_g006325,형제/자매,남자,20대
g_g006325,부모,여자,50대
g_g006330,배우자,남자,40대
g_g006331,친구,여자,30대
g_g006359,부모,여자,60대
g_g006367,부모,여자,70세이상
g_g006367,형제/자매,남자,40대
g_g006372,연인,여자,20대
g_g006376,부모,여자,50대
g_g006376,부모,남자,60대
g_g006376,형제/자매,여자,20대
g_g006378,기타,남자,40대
g_g006378,연인,남자,40대
g_g006393,자녀,남자,~9세이하
g_g006402,부모,여자,50대
g_g006414,배우자,남자,30대
g_g006442,연인,여자,20대
g_g006447,부모,여자,60대
g_g006459,연인,남자,20대
g_g006461,부모,여자,60대
g_g006462,연인,남자,20대
g_g006468,연인,남자,20대
g_g006469,친구,여자,30대
g_g006475,친구,남자,20대
g_g006475,친구,여자,20대
g_g006482,배우자,남자,30대
g_g006489,형제/자매,여자,20대
g_g006510,친구,여자,20대
g_g006516,친구,여자,20대
g_g006517,부모,남자,60대
g_g006517,부모,여자,60대
g_g006523,연인,여자,20대
g_g006523,친구,남자,20대
g_g006524,친구,여자,30대
g_g006524,친구,여자,30대
g_g006529,동료,여자,20대
g_g006548,배우자,남자,40대
g_g006548,자녀,여자,~9세이하
g_g006548,자녀,여자,~9세이하
g_g006578,연인,남자,20대
g_g006588,연인,남자,20대
g_g006601,배우자,여자,30대
g_g006606,부모,여자,70세이상
g_g006606,형제/자매,여자,40대
g_g006651,친구,여자,20대
g_g006666,연인,남자,20대
g_g006668,부모,남자,70세이상
g_g006668,부모,여자,60대
g_g006677,배우자,남자,50대
g_g006715,자녀,남자,~9세이하
g_g006715,배우자,남자,30대
g_g006725,부모,여자,50대
g_g006730,연인,남자,20대
g_g006741,연인,남자,30대
g_g006768,연인,남자,20대
g_g006775,연인,남자,30대
g_g006777,부모,남자,50대
g_g006777,형제/자매,여자,20대
g_g006777,부모,여자,50대
g_g006785,연인,남자,20대
g_g006787,친구,여자,20대
g_g006787,친구,여자,20대
g_g006800,연인,남자,30대
g_g006803,배우자,남자,30대
g_g006805,연인,남자,30대
g_g006807,형제/자매,여자,20대
g_g006807,형제/자매,여자,30대
g_g006812,부모,남자,50대
g_g006812,부모,여자,50대
g_g006831,친구,남자,20대
g_g006834,연인,남자,20대
g_g006835,연인,남자,20대
g_g006836,연인,남자,20대
g_g006842,친인척,남자,50대
g_g006842,부모,여자,70세이상
g_g006842,친인척,여자,50대
g_g006842,친인척,여자,50대
g_g006842,배우자,남자,50대
g_g006842,친인척,남자,50대
g_g006843,부모,여자,60대
g_g006844,배우자,남자,60대
g_g006859,친구,여자,20대
g_g006859,친구,여자,20대
g_g006860,연인,여자,20대
g_g006861,배우자,여자,30대
g_g006861,자녀,여자,~9세이하
g_g006861,자녀,여자,~9세이하
g_g006877,배우자,남자,70세이상
g_g006893,부모,여자,70세이상
g_g006910,친인척,여자,60대
g_g006910,부모,여자,50대
g_g006913,형제/자매,남자,30대
g_g006913,부모,여자,60대
g_g006921,연인,남자,20대
g_g006925,친구,여자,20대
g_g006925,친구,여자,20대
g_g006945,친구,여자,20대
g_g006946,연인,남자,20대
g_g006947,부모,여자,50대
g_g006947,부모,남자,50대
g_g006947,형제/자매,여자,20대
g_g006954,친구,여자,30대
g_g006961,연인,남자,20대
g_g006962,배우자,남자,30대
g_g006971,연인,남자,20대
g_g006974,친구,남자,30대
g_g006974,친구,남자,30대
g_g006974,친구,남자,30대
g_g006975,연인,남자,30대
g_g006976,자녀,남자,20대
g_g006976,배우자,남자,50대
g_g006976,자녀,남자,20대
g_g006983,연인,남자,20대
g_g006986,부모,여자,60대
g_g006986,부모,남자,60대
g_g006989,친인척,여자,20대
g_g006996,자녀,여자,20대
g_g006996,배우자,남자,60대
g_g006999,연인,여자,20대
g_g007008,친구,여자,20대
g_g007012,동료,여자,20대
g_g007013,연인,남자,30대
g_g007015,부모,여자,70세이상
g_g007017,연인,남자,20대
g_g007022,친구,여자,20대
g_g007022,친구,여자,20대
g_g007022,친구,여자,20대
g_g007029,친구,여자,30대
g_g007033,연인,남자,20대
g_g007035,연인,남자,20대
g_g007037,연인,여자,20대
g_g007038,친구,여자,20대
g_g007038,친구,여자,20대
g_g007041,배우자,여자,40대
g_g007052,연인,여자,20대
g_g007054,친구,여자,30대
g_g007056,친구,여자,20대
g_g007056,친구,여자,20대
g_g007056,친구,여자,20대
g_g007074,연인,남자,20대
g_g007086,배우자,여자,40대
g_g007099,연인,남자,30대
g_g007105,연인,남자,20대
g_g007120,친구,여자,30대
g_g007122,친구,여자,30대
g_g007123,연인,여자,20대
g_g007157,연인,남자,20대
g_g007175,친구,여자,60대
g_g007175,친구,여자,60대
g_g007175,친구,여자,60대
g_g007176,친구,여자,30대
g_g007180,배우자,여자,30대
g_g007196,친구,여자,20대
g_g007199,친구,남자,30대
g_g007199,친구,남자,30대
g_g007199,친구,남자,30대
g_g007199,친구,남자,30대
g_g007199,친구,남자,30대
g_g007199,친구,남자,30대
g_g007199,친구,남자,30대
g_g007208,연인,남자,30대
g_g007209,연인,남자,20대
g_g007213,자녀,여자,~9세이하
g_g007213,배우자,남자,30대
g_g007213,자녀,여자,~9세이하
g_g007215,연인,남자,20대
g_g007215,친구,남자,30대
g_g007215,친구,여자,20대
g_g007218,부모,여자,40대
g_g007223,배우자,남자,30대
g_g007224,연인,여자,20대
g_g007225,동료,여자,30대
g_g007225,동료,여자,40대
g_g007225,동료,여자,40대
g_g007226,연인,남자,20대
g_g007230,친구,여자,20대
g_g007231,연인,남자,20대
g_g007232,배우자,여자,30대
g_g007236,배우자,여자,60대
g_g007244,배우자,남자,50대
g_g007248,배우자,남자,30대
g_g007258,연인,남자,30대
g_g007258,기타,여자,50대
g_g007258,기타,남자,60대
g_g007308,배우자,여자,40대
g_g007308,자녀,남자,10대
g_g007308,자녀,여자,10대
g_g007309,배우자,남자,30대
g_g007310,자녀,남자,~9세이하
g_g007310,배우자,남자,30대
g_g007312,친구,여자,20대
g_g007330,배우자,여자,30대
g_g007336,배우자,여자,50대
g_g007337,연인,남자,30대
g_g007338,배우자,남자,40대
g_g007339,배우자,남자,40대
g_g007339,자녀,남자,~9세이하
g_g007340,자녀,여자,10대
g_g007340,자녀,여자,~9세이하
g_g007342,자녀,남자,10대
g_g007342,배우자,여자,40대
g_g007351,배우자,여자,40대
g_g007351,자녀,남자,~9세이하
g_g007352,배우자,남자,30대
g_g007352,자녀,여자,~9세이하
g_g007352,자녀,남자,10대
g_g007353,친구,여자,40대
g_g007353,친구,여자,40대
g_g007354,배우자,여자,30대
g_g007355,배우자,남자,50대
g_g007360,배우자,남자,30대
g_g007360,자녀,남자,~9세이하
g_g007360,자녀,여자,~9세이하
g_g007363,배우자,여자,40대
g_g007363,자녀,남자,~9세이하
g_g007363,자녀,여자,~9세이하
g_g007368,자녀,남자,~9세이하
g_g007368,배우자,남자,40대
g_g007369,자녀,남자,~9세이하
g_g007369,자녀,남자,~9세이하
g_g007371,친구,여자,20대
g_g007373,부모,남자,60대
g_g007373,형제/자매,남자,30대
g_g007373,부모,여자,60대
g_g007374,자녀,여자,10대
g_g007374,자녀,남자,10대
g_g007374,배우자,남자,40대
g_g007377,연인,남자,30대
g_g007380,배우자,여자,30대
g_g007383,배우자,남자,30대
g_g007383,자녀,남자,~9세이하
g_g007386,친구,여자,20대
g_g007389,배우자,여자,40대
g_g007389,자녀,여자,~9세이하
g_g007389,자녀,남자,~9세이하
g_g007393,연인,남자,20대
g_g007395,친구,여자,20대
g_g007396,연인,여자,30대
g_g007401,배우자,여자,30대
g_g007405,배우자,남자,30대
g_g007405,자녀,여자,~9세이하
g_g007407,자녀,여자,20대
g_g007407,자녀,여자,20대
g_g007407,배우자,남자,50대
g_g007407,자녀,여자,20대
g_g007410,연인,여자,30대
g_g007411,연인,남자,30대
g_g007412,자녀,여자,~9세이하
g_g007412,배우자,남자,40대
g_g007413,친구,여자,40대
g_g007416,배우자,여자,30대
g_g007417,연인,남자,20대
g_g007420,연인,남자,20대
g_g007432,연인,남자,30대
g_g007433,친구,여자,20대
g_g007434,부모,여자,60대
g_g007434,부모,남자,60대
g_g007435,친구,여자,40대
g_g007476,연인,여자,20대
g_g007513,연인,남자,20대
g_g007514,연인,여자,20대
g_g007524,연인,남자,20대
g_g007528,배우자,여자,40대
g_g007528,자녀,남자,10대
g_g007535,동료,여자,20대
g_g007535,동료,남자,20대
g_g007535,동료,여자,20대
g_g007536,연인,남자,30대
g_g007537,친구,여자,20대
g_g007537,연인,남자,20대
g_g007537,친구,남자,20대
g_g007538,연인,남자,20대
g_g007539,배우자,여자,30대
g_g007540,연인,여자,30대
g_g007546,연인,남자,20대
g_g007565,형제/자매,여자,20대
g_g007576,친구,여자,20대
g_g007576,친구,여자,20대
g_g007596,친구,여자,20대
g_g007622,연인,남자,20대
g_g007628,연인,여자,20대
g_g007644,친구,남자,50대
g_g007644,친구,여자,50대
g_g007671,연인,남자,30대
g_g007675,배우자,남자,30대
g_g007679,연인,남자,20대
g_g007681,배우자,여자,30대
g_g007681,자녀,남자,~9세이하
g_g007684,배우자,남자,30대
g_g007684,자녀,남자,~9세이하
g_g007704,친구,여자,20대
g_g007704,친구,여자,20대
g_g007704,친구,여자,20대
g_g007718,기타,남자,10대
g_g007718,기타,남자,10대
g_g007727,연인,남자,30대
g_g007729,친구,여자,20대
g_g007748,친구,남자,20대
g_g007748,친구,여자,20대
g_g007757,연인,남자,30대
g_g007762,연인,남자,20대
g_g007774,자녀,여자,10대
g_g007774,친구,여자,40대
g_g007774,기타,여자,10대
g_g007774,배우자,남자,40대
g_g007774,자녀,여자,10대
g_g007774,친구,남자,40대
g_g007774,기타,여자,10대
g_g007776,자녀,남자,~9세이하
g_g007776,배우자,남자,30대
g_g007779,연인,남자,30대
g_g007780,친구,여자,20대
g_g007785,형제/자매,여자,20대
g_g007787,배우자,남자,30대
g_g007787,자녀,여자,~9세이하
g_g007787,자녀,남자,~9세이하
g_g007789,연인,남자,30대
g_g007792,부모,여자,60대
g_g007792,부모,남자,60대
g_g007793,연인,여자,30대
g_g007807,부모,여자,60대
g_g007810,친구,남자,20대
g_g007884,연인,여자,20대
g_g007895,친구,남자,30대
g_g007932,형제/자매,여자,20대
g_g007947,연인,남자,20대
g_g007992,형제/자매,여자,20대
g_g007993,친구,여자,20대
g_g007993,친구,여자,20대
g_g008048,연인,남자,30대
g_g008055,연인,여자,20대
g_g008062,부모,여자,50대
g_g008062,부모,남자,50대
g_g008062,형제/자매,여자,20대
g_g008090,연인,남자,20대
g_g008098,친구,여자,20대
g_g008104,연인,남자,30대
g_g008106,연인,여자,20대
g_g008141,부모,여자,50대
g_g008176,친구,여자,20대
g_g008224,연인,남자,20대
g_g008284,연인,남자,30대
g_g008304,친구,여자,20대
g_g008330,친구,여자,20대
g_g008330,친구,여자,20대
g_g008332,부모,여자,50대
g_g008338,연인,남자,20대
g_g008368,연인,남자,20대
g_g008382,배우자,남자,30대
g_g008382,자녀,여자,~9세이하
g_g008382,자녀,여자,~9세이하
g_g008383,친구,남자,20대
g_g008402,자녀,여자,20대
g_g008402,자녀,여자,20대
g_g008405,연인,남자,20대
g_g008429,부모,여자,60대
g_g008435,친구,여자,20대
g_g008471,친구,여자,20대
g_g008514,부모,여자,40대
g_g008520,배우자,남자,30대
g_g008531,연인,남자,30대
g_g008626,친구,남자,50대
g_g008626,친구,여자,50대
g_g008626,친구,남자,50대
g_g008626,친구,남자,50대
g_g008626,친구,여자,50대
g_g008626,친구,여자,50대
g_g008626,친구,남자,50대
g_g008659,부모,남자,60대
g_g008659,형제/자매,남자,30대
g_g008659,부모,여자,50대
g_g008664,자녀,여자,~9세이하
g_g008664,배우자,남자,30대
g_g008701,"친목 단체/모임(동호회, 종교단체 등)",여자,40대
g_g008701,"친목 단체/모임(동호회, 종교단체 등)",여자,40대
g_g008701,자녀,남자,10대
g_g008701,"친목 단체/모임(동호회, 종교단체 등)",여자,40대
g_g008701,"친목 단체/모임(동호회, 종교단체 등)",여자,40대
g_g008733,연인,남자,20대
g_g008737,친구,여자,20대
g_g008737,친구,여자,20대
g_g008789,연인,남자,20대
g_g008798,연인,남자,20대
g_g008812,부모,여자,50대
g_g008812,부모,남자,50대
g_g008812,형제/자매,여자,20대
g_g008830,연인,여자,30대
g_g008859,연인,남자,20대
g_g008863,부모,남자,60대
g_g008863,형제/자매,여자,30대
g_g008863,부모,여자,60대
g_g008866,친구,여자,20대
g_g008866,친구,여자,20대
g_g008866,친구,여자,20대
g_g008873,배우자,여자,30대
g_g008878,친구,여자,20대
g_g008878,친구,여자,20대
g_g008895,친구,여자,20대
g_g008895,친구,여자,20대
g_g008902,연인,남자,30대
g_g008925,친구,남자,30대
g_g008928,부모,여자,50대
g_g008928,부모,남자,50대
g_g008932,형제/자매,여자,20대
g_g008968,부모,여자,50대
g_g009026,친구,여자,20대
g_g009114,친구,남자,20대
g_g009114,연인,남자,20대
g_g009114,친구,여자,20대
g_g009114,친구,남자,20대
g_g009114,친구,남자,20대
g_g009114,친구,여자,20대
g_g009114,친구,여자,20대
g_g009161,친구,여자,20대
g_g009161,친구,여자,20대
g_g009210,친구,여자,20대
g_g009219,연인,남자,20대
g_g009233,연인,여자,20대
g_g009266,연인,남자,20대
g_g009273,친구,여자,20대
g_g009283,형제/자매,여자,20대
g_g009291,친구,여자,20대
g_g009320,친구,여자,30대
g_g009325,연인,남자,30대
g_g009332,친구,여자,30대
g_g009335,친구,여자,20대
g_g009335,친구,여자,20대
g_g009348,자녀,남자,~9세이하
g_g009348,부모,여자,50대
g_g009348,형제/자매,남자,30대
g_g009348,배우자,여자,30대
g_g009348,부모,남자,50대
g_g009348,형제/자매,여자,30대
g_g009348,기타,남자,~9세이하
g_g009355,배우자,남자,40대
g_g009355,자녀,여자,10대
g_g009355,자녀,남자,10대
g_g009365,배우자,남자,40대
g_g009367,배우자,남자,40대
g_g009367,자녀,여자,~9세이하
g_g009367,자녀,남자,~9세이하
g_g009368,연인,여자,20대
g_g009370,연인,여자,20대
g_g009401,연인,남자,30대
g_g009442,부모,여자,70세이상
g_g009442,배우자,여자,50대
g_g009442,형제/자매,여자,40대
g_g009465,연인,남자,20대
g_g009482,연인,여자,20대
g_g009503,자녀,남자,~9세이하
g_g009526,친구,여자,40대
g_g009533,배우자,남자,20대
g_g009557,연인,남자,20대
g_g009630,연인,여자,20대
g_g009639,연인,남자,20대
g_g009661,연인,여자,20대
g_g009732,친구,여자,20대
g_g009745,연인,남자,30대
g_g009768,연인,남자,30대
g_g009771,연인,여자,20대
g_g009783,친구,여자,20대
g_g009783,친구,여자,20대
g_g009798,자녀,여자,~9세이하
g_g009798,배우자,남자,40대
g_g009798,자녀,여자,~9세이하
g_g009798,자녀,여자,~9세이하
g_g009821,배우자,여자,30대
g_g009821,자녀,남자,~9세이하
g_g009858,연인,남자,20대
g_g009864,배우자,남자,50대
g_g009879,친구,남자,20대
g_g009879,친구,여자,20대
g_g009898,자녀,남자,~9세이하
g_g009898,배우자,남자,40대
g_g009929,자녀,여자,~9세이하
g_g009929,배우자,남자,30대
g_g009931,친구,여자,20대
g_g010037,부모,여자,40대
g_g010043,연인,여자,20대
g_g010044,형제/자매,여자,20대
g_g010107,"친목 단체/모임(동호회, 종교단체 등)",남자,30대
g_g010107,"친목 단체/모임(동호회, 종교단체 등)",남자,30대
g_g010107,"친목 단체/모임(동호회, 종교단체 등)",여자,30대
g_g010107,"친목 단체/모임(동호회, 종교단체 등)",여자,30대
g_g010107,"친목 단체/모임(동호회, 종교단체 등)",남자,30대
g_g010107,"친목 단체/모임(동호회, 종교단체 등)",남자,30대
g_g010107,"친목 단체/모임(동호회, 종교단체 등)",남자,40대
g_g010107,"친목 단체/모임(동호회, 종교단체 등)",여자,30대
g_g010107,"친목 단체/모임(동호회, 종교단체 등)",여자,30대
g_g010119,배우자,여자,40대
g_g010164,연인,남자,30대
g_g010200,부모,여자,50대
g_g010210,연인,여자,20대
g_g010218,부모,남자,60대
g_g010218,형제/자매,여자,20대
g_g010218,부모,여자,60대
g_g010222,자녀,여자,20대
g_g010222,배우자,여자,40대
g_g010224,자녀,여자,~9세이하
g_g010224,배우자,여자,30대
g_g010248,배우자,남자,30대
g_g010248,자녀,남자,~9세이하
g_g010256,연인,남자,30대
g_g010342,연인,여자,20대
g_g010348,연인,남자,20대
g_g010357,연인,여자,20대
g_g010391,연인,남자,40대
g_g010401,친구,여자,20대
g_g010412,자녀,여자,~9세이하
g_g010412,배우자,남자,30대
g_g010412,자녀,여자,~9세이하
g_g010413,연인,남자,30대
g_g010415,자녀,여자,~9세이하
g_g010415,배우자,남자,40대
g_g010415,자녀,남자,~9세이하
g_g010423,부모,여자,60대
g_g010423,형제/자매,남자,20대
g_g010430,자녀,여자,~9세이하
g_g010430,배우자,남자,40대
g_g010439,연인,남자,30대
g_g010441,친구,여자,20대
g_g010441,친구,여자,20대
g_g010444,연인,남자,20대
g_g010456,자녀,여자,10대
g_g010456,자녀,여자,30대
g_g010458,연인,여자,30대
g_g010461,배우자,여자,30대
g_g010461,자녀,여자,10대
g_g010464,친구,여자,20대
g_g010464,친구,여자,20대
g_g010476,배우자,남자,20대
g_g010476,자녀,남자,~9세이하
g_g010483,연인,여자,20대
g_g010506,연인,남자,30대
g_g010510,형제/자매,여자,10대
g_g010510,부모,여자,50대
g_g010521,조부모,여자,70세이상
g_g010521,부모,여자,50대
g_g010526,배우자,남자,30대
g_g010545,친구,여자,20대
g_g010545,친구,여자,20대
g_g010545,친구,여자,20대
g_g010545,친구,여자,20대
g_g010557,친구,여자,30대
g_g010557,친구,여자,30대
g_g010557,친구,여자,30대
g_g010569,친구,여자,20대
g_g010569,친구,여자,30대
g_g010594,부모,여자,50대
g_g010601,연인,여자,30대
g_g010617,동료,여자,20대
g_g010617,동료,여자,20대
g_g010617,동료,여자,20대
g_g010617,동료,여자,20대
g_g010624,친구,여자,20대
g_g010633,친구,여자,20대
g_g010656,연인,여자,20대
g_g010657,배우자,남자,20대
g_g010673,배우자,여자,30대
g_g010674,조부모,여자,70세이상
g_g010705,연인,남자,30대
g_g010717,연인,남자,30대
g_g010735,배우자,남자,30대
g_g010735,자녀,남자,~9세이하
g_g010747,친구,여자,20대
g_g010757,자녀,여자,20대
g_g010757,자녀,남자,20대
g_g010757,자녀,남자,20대
g_g010776,자녀,여자,20대
g_g010776,배우자,여자,50대
g_g010776,자녀,여자,20대
g_g010780,친구,여자,40대
g_g010781,배우자,남자,30대
g_g010785,친구,여자,30대
g_g010799,친구,남자,30대
g_g010799,친구,남자,30대
g_g010799,친구,남자,30대
g_g010799,친구,남자,30대
g_g010805,자녀,여자,~9세이하
g_g010805,배우자,남자,30대
g_g010805,자녀,여자,~9세이하
g_g010816,연인,남자,20대
g_g010835,연인,남자,20대
g_g010836,연인,남자,20대
g_g010840,연인,여자,20대
g_g010847,연인,남자,20대
g_g010850,친구,남자,20대
g_g010860,자녀,여자,10대
g_g010860,자녀,남자,~9세이하
g_g010870,배우자,남자,30대
g_g010878,형제/자매,여자,20대
g_g010908,배우자,남자,40대
g_g010910,자녀,남자,10대
g_g010910,배우자,남자,40대
g_g010930,자녀,여자,~9세이하
g_g010930,배우자,남자,40대
g_g010931,연인,남자,20대
g_g010932,연인,남자,20대
g_g010939,배우자,여자,40대
g_g010939,자녀,여자,~9세이하
g_g010944,연인,남자,30대
g_g010945,연인,남자,20대
g_g010950,친구,여자,20대
g_g010954,자녀,남자,~9세이하
g_g010954,배우자,남자,30대
g_g010972,부모,여자,50대
g_g010976,형제/자매,여자,20대
g_g010979,친구,여자,20대
g_g011009,형제/자매,여자,20대
g_g011009,부모,여자,40대
g_g011018,자녀,여자,20대
g_g011045,배우자,여자,30대
g_g011053,친구,여자,20대
g_g011053,친구,여자,20대
g_g011054,자녀,여자,~9세이하
g_g011054,배우자,남자,30대
g_g011054,자녀,남자,~9세이하
g_g011077,자녀,남자,~9세이하
g_g011077,배우자,남자,30대
g_g011078,친구,여자,20대
g_g011086,친구,여자,20대
g_g011086,친구,여자,20대
g_g011091,동료,여자,20대
g_g011091,동료,여자,20대
g_g011097,연인,남자,20대
g_g011098,연인,여자,20대
g_g011101,친구,여자,30대
g_g011102,형제/자매,남자,20대
g_g011105,연인,여자,20대
g_g011106,부모,여자,50대
g_g011120,친구,여자,20대
g_g011127,배우자,남자,30대
g_g011137,친구,남자,40대
g_g011137,친구,남자,40대
g_g011137,친구,남자,40대
g_g011146,형제/자매,여자,20대
g_g011146,부모,여자,50대
g_g011148,배우자,남자,30대
g_g011161,형제/자매,남자,20대
g_g011161,형제/자매,여자,30대
g_g011163,연인,남자,20대
g_g011166,연인,남자,20대
g_g011171,연인,여자,20대
g_g011188,연인,남자,20대
g_g011189,연인,여자,20대
g_g011194,부모,여자,50대
g_g011197,친구,여자,30대
g_g011200,친구,여자,50대
g_g011207,연인,남자,20대
g_g011228,연인,여자,20대
g_g011229,연인,여자,20대
g_g011232,연인,여자,20대
g_g011233,친구,여자,20대
g_g011233,친구,남자,30대
g_g011233,친구,여자,20대
g_g011242,친구,여자,20대
g_g011242,친구,여자,20대
g_g011242,친구,여자,20대
g_g011254,배우자,남자,40대
g_g011254,자녀,남자,~9세이하
g_g011254,자녀,남자,~9세이하
g_g011255,친인척,남자,~9세이하
g_g011255,자녀,남자,~9세이하
g_g011255,형제/자매,여자,40대
g_g011286,친구,여자,30대
g_g011291,친구,여자,20대
g_g011292,친구,남자,20대
g_g011295,부모,여자,70세이상
g_g011295,형제/자매,여자,40대
g_g011297,연인,여자,20대
g_g011299,연인,남자,30대
g_g011300,배우자,남자,30대
g_g011305,친구,여자,20대
g_g011318,연인,남자,30대
g_g011323,배우자,남자,40대
g_g011344,친구,여자,30대
g_g011354,연인,여자,20대
g_g011365,부모,여자,50대
g_g011370,친구,여자,40대
g_g011374,배우자,여자,40대
g_g011376,배우자,남자,30대
g_g011393,연인,남자,20대
g_g011396,배우자,여자,40대
g_g011396,자녀,남자,~9세이하
g_g011398,자녀,남자,~9세이하
g_g011411,연인,남자,20대
g_g011412,연인,남자,20대
g_g011422,연인,여자,20대
g_g011432,배우자,여자,30대
g_g011435,친인척,여자,50대
g_g011448,배우자,남자,50대
g_g011449,배우자,남자,60대
g_g011450,배우자,남자,50대
g_g011454,연인,남자,30대
g_g011459,자녀,여자,~9세이하
g_g011459,배우자,여자,30대
g_g011473,자녀,남자,10대
g_g011473,배우자,여자,30대
g_g011476,자녀,남자,~9세이하
g_g011476,배우자,남자,30대
g_g011476,자녀,남자,~9세이하
g_g011478,연인,여자,30대
g_g011479,부모,여자,60대
g_g011481,연인,남자,30대
g_g011482,자녀,여자,~9세이하
g_g011482,배우자,남자,30대
g_g011486,자녀,남자,~9세이하
g_g011486,배우자,남자,40대
g_g011487,배우자,남자,60대
g_g011489,배우자,여자,30대
g_g011491,친구,여자,20대
g_g011496,배우자,남자,60대
g_g011502,배우자,남자,40대
g_g011502,자녀,여자,10대
g_g011508,친구,여자,30대
g_g011509,연인,남자,30대
g_g011510,친구,여자,20대
g_g011511,연인,남자,30대
g_g011514,배우자,남자,30대
g_g011517,친구,여자,20대
g_g011519,부모,여자,70세이상
g_g011524,부모,여자,50대
g_g011526,연인,남자,30대
g_g011529,연인,남자,20대
g_g011530,배우자,남자,50대
g_g011530,부모,여자,70세이상
g_g011531,배우자,여자,30대
g_g011531,자녀,여자,~9세이하
g_g011533,배우자,여자,30대
g_g011541,자녀,여자,~9세이하
g_g011541,배우자,여자,30대
g_g011541,자녀,여자,~9세이하
g_g011551,배우자,남자,40대
g_g011551,자녀,여자,10대
g_g011562,자녀,남자,~9세이하
g_g011566,배우자,남자,40대
g_g011566,기타,남자,40대
g_g011566,기타,남자,40대
g_g011566,친구,여자,40대
g_g011566,동료,여자,40대
g_g011567,배우자,남자,40대
g_g011567,자녀,여자,10대
g_g011571,부모,여자,60대
g_g011574,배우자,남자,30대
g_g011577,친구,여자,50대
g_g011578,친구,남자,20대
g_g011578,친구,남자,20대
g_g011580,연인,여자,30대
g_g011590,형제/자매,남자,40대
g_g011591,배우자,남자,60대
g_g011591,자녀,여자,30대
g_g011597,친구,여자,40대
g_g011597,친구,여자,40대
g_g011597,친구,여자,40대
g_g011598,배우자,남자,50대
g_g011612,연인,남자,30대
g_g011614,친구,여자,30대
g_g011614,형제/자매,여자,20대
g_g011614,친구,여자,30대
g_g011619,부모,여자,70세이상
g_g011619,자녀,남자,10대
g_g011619,배우자,여자,40대
g_g011619,자녀,여자,~9세이하
g_g011620,부모,여자,50대
g_g011620,부모,남자,60대
g_g011622,배우자,남자,30대
g_g011622,자녀,여자,~9세이하
g_g011622,자녀,남자,~9세이하
g_g011628,연인,남자,30대
g_g011629,친구,여자,30대
g_g011630,연인,여자,20대
g_g011631,친구,여자,20대
g_g011644,친구,여자,20대
g_g011669,연인,남자,30대
g_g011673,동료,여자,40대
g_g011674,부모,남자,60대
g_g011674,형제/자매,남자,40대
g_g011679,자녀,여자,~9세이하
g_g011680,배우자,여자,30대
g_g011683,부모,여자,60대
g_g011683,부모,남자,60대
g_g011685,배우자,남자,40대
g_g011685,자녀,여자,~9세이하
g_g011685,자녀,여자,~9세이하
g_g011687,연인,여자,20대
g_g011691,부모,여자,50대
g_g011692,친구,여자,20대
g_g011697,배우자,여자,30대
g_g011697,부모,여자,60대
g_g011697,부모,남자,60대
g_g011704,연인,남자,30대
g_g011708,연인,남자,20대
g_g011709,연인,남자,30대
g_g011726,친구,여자,20대
g_g011734,연인,여자,20대
g_g011746,친구,남자,50대
g_g011746,배우자,남자,50대
g_g011746,친구,여자,50대
g_g011753,배우자,남자,40대
g_g011754,친구,여자,40대
g_g011754,친구,여자,40대
g_g011754,친구,여자,40대
