TRAVEL_ID,KTX/SRT(고속열차),관광버스,기타,렌터카(승용/승합/버스 등등),배/선박,버스 + 지하철,새마을/무궁화열차,시내/마을버스,시외/고속버스,자가용(승용/승합/트럭 등등),자전거,지하철,캠핑카(자차 및 렌탈),택시,항공기,MAJOR_TRANSPORT,TOTAL_MVMN_WON
g_g010840,21100,0,0,0,0,0,21400,0,0,0,0,0,0,10200,0,['택시'],52700
g_g010847,0,0,0,0,0,0,5200,7800,0,0,0,0,0,8600,0,['새마을/무궁화열차'],21600
g_g010859,0,0,0,0,0,0,15800,4200,0,0,0,0,0,0,0,"['새마을/무궁화열차', '시내/마을버스']",20000
g_g010860,0,0,0,0,0,0,30900,4360,0,0,0,0,0,21200,0,['새마을/무궁화열차'],56460
g_g010864,0,0,0,0,0,0,0,0,0,500,0,0,0,0,0,['자가용(승용/승합/트럭 등등)'],500
g_g010870,0,0,0,0,0,0,0,0,0,20000,0,0,0,0,0,['자가용(승용/승합/트럭 등등)'],20000
g_g010878,0,0,0,0,0,0,16600,0,0,0,0,8400,0,6400,0,['새마을/무궁화열차'],31400
g_g010908,0,0,0,0,0,0,0,0,0,30000,0,0,0,0,0,['자가용(승용/승합/트럭 등등)'],30000
g_g010910,0,0,0,0,0,0,0,0,0,76500,0,0,0,0,0,['자가용(승용/승합/트럭 등등)'],76500
g_g010930,0,0,0,0,0,0,0,0,0,95500,0,0,0,0,0,['자가용(승용/승합/트럭 등등)'],95500
g_g010931,0,0,0,0,0,0,0,0,0,60000,0,0,0,0,0,['자가용(승용/승합/트럭 등등)'],60000
g_g010932,0,0,0,0,0,0,0,5100,0,0,0,0,0,0,0,['시내/마을버스'],5100
g_g010939,0,0,0,0,0,0,0,0,0,3000,0,0,0,0,0,['자가용(승용/승합/트럭 등등)'],3000
g_g010945,20000,0,0,0,0,7850,10800,0,0,0,0,0,0,9400,0,"['KTX/SRT(고속열차)', '버스 + 지하철', '새마을/무궁화열차', '택시']",48050
g_g010950,60000,0,0,0,0,0,0,0,0,0,0,3000,0,12000,0,"['KTX/SRT(고속열차)', '지하철', '택시']",75000
g_g010954,0,0,0,0,0,0,0,0,0,49400,0,0,0,0,0,['자가용(승용/승합/트럭 등등)'],49400
g_g010972,0,0,0,0,0,0,0,0,101200,0,0,0,0,43200,0,['택시'],144400
g_g010976,0,0,0,0,0,0,52800,0,0,0,0,0,0,0,0,['새마을/무궁화열차'],52800
g_g010979,0,0,0,0,0,0,0,0,0,5800,0,0,0,0,0,['자가용(승용/승합/트럭 등등)'],5800
g_g010982,0,0,0,0,0,0,0,0,13400,0,0,0,0,0,0,['시외/고속버스'],13400
g_g011009,0,0,0,0,0,0,0,0,0,18000,0,0,0,0,0,['자가용(승용/승합/트럭 등등)'],18000
g_g011018,0,0,0,0,0,0,0,0,0,59600,0,0,0,0,0,['자가용(승용/승합/트럭 등등)'],59600
g_g011038,0,0,0,0,0,0,0,0,0,30000,0,0,0,0,0,['자가용(승용/승합/트럭 등등)'],30000
g_g011045,0,0,0,0,0,0,0,0,0,81300,0,0,0,0,0,['자가용(승용/승합/트럭 등등)'],81300
g_g011053,0,0,0,0,0,0,0,0,0,0,0,0,0,20400,0,['택시'],20400
g_g011054,0,0,0,0,0,0,0,0,0,1800,0,0,0,0,0,['자가용(승용/승합/트럭 등등)'],1800
g_g011060,0,0,0,0,0,0,0,0,0,96600,0,0,0,0,0,['자가용(승용/승합/트럭 등등)'],96600
g_g011076,20000,0,0,0,0,0,0,0,0,0,0,5120,0,0,0,"['KTX/SRT(고속열차)', '지하철']",25120
g_g011077,0,0,0,0,0,0,0,0,0,18000,0,0,0,0,0,['자가용(승용/승합/트럭 등등)'],18000
g_g011078,0,0,0,0,0,0,0,0,0,0,0,0,0,22000,0,['택시'],22000
g_g011086,59100,0,0,47340,0,0,0,0,0,0,0,0,0,0,0,['렌터카(승용/승합/버스 등등)'],106440
g_g011091,0,0,0,0,0,0,0,0,0,700,0,0,0,0,0,['자가용(승용/승합/트럭 등등)'],700
g_g011096,0,0,0,0,0,0,0,0,0,10000,0,0,0,0,0,['자가용(승용/승합/트럭 등등)'],10000
g_g011097,0,0,0,0,0,0,0,0,0,60000,0,0,0,0,0,['자가용(승용/승합/트럭 등등)'],60000
g_g011098,0,0,0,0,0,0,0,0,40000,0,0,0,0,0,0,['시외/고속버스'],40000
g_g011101,0,0,0,0,0,0,25900,0,0,0,0,0,0,12500,0,['새마을/무궁화열차'],38400
g_g011102,0,0,0,0,0,0,0,0,45700,0,0,0,0,10300,0,"['시외/고속버스', '택시']",56000
g_g011105,0,0,0,56500,0,30200,0,0,0,0,0,0,0,0,0,"['렌터카(승용/승합/버스 등등)', '버스 + 지하철']",86700
g_g011106,0,0,0,0,0,10000,40800,0,0,0,0,0,0,0,0,"['버스 + 지하철', '새마을/무궁화열차']",50800
g_g011120,36100,0,0,0,0,0,0,7750,0,0,0,0,0,0,0,['KTX/SRT(고속열차)'],43850
g_g011123,0,0,0,0,0,0,0,0,0,61800,0,0,0,0,0,['자가용(승용/승합/트럭 등등)'],61800
g_g011127,0,0,0,0,0,0,0,0,0,10000,0,0,0,0,0,['자가용(승용/승합/트럭 등등)'],10000
g_g011129,0,0,0,0,0,39300,0,0,0,0,0,0,0,0,0,['버스 + 지하철'],39300
g_g011131,0,0,0,0,0,78200,0,0,0,0,0,0,0,5100,0,"['버스 + 지하철', '택시']",83300
g_g011137,0,0,0,0,0,0,0,0,0,72400,0,0,0,0,0,['자가용(승용/승합/트럭 등등)'],72400
g_g011146,0,0,0,0,0,0,0,0,0,30000,0,0,0,0,0,['자가용(승용/승합/트럭 등등)'],30000
g_g011148,0,0,0,0,0,0,0,0,0,30313,0,0,0,0,0,['자가용(승용/승합/트럭 등등)'],30313
g_g011161,0,0,0,0,0,0,0,0,0,44700,0,0,0,0,0,['자가용(승용/승합/트럭 등등)'],44700
g_g011162,85200,0,0,0,0,0,0,0,0,0,0,5000,0,11000,0,"['KTX/SRT(고속열차)', '지하철', '택시']",101200
g_g011163,0,0,0,0,0,0,14000,3000,0,0,0,0,0,32700,0,['택시'],49700
g_g011164,34800,0,0,0,0,10000,0,0,0,0,0,0,0,7600,0,['KTX/SRT(고속열차)'],52400
g_g011166,0,0,0,0,0,0,6100,0,27800,0,0,0,0,4300,0,['새마을/무궁화열차'],38200
g_g011171,0,0,0,0,0,0,0,0,0,2300,0,0,0,0,0,['자가용(승용/승합/트럭 등등)'],2300
g_g011173,29500,0,0,0,0,0,0,0,0,0,0,0,0,15000,0,['택시'],44500
g_g011188,0,0,0,0,0,0,0,0,0,8000,0,3600,0,0,0,"['자가용(승용/승합/트럭 등등)', '지하철']",11600
g_g011189,0,0,0,0,0,0,0,0,0,36400,0,0,0,0,0,['자가용(승용/승합/트럭 등등)'],36400
g_g011192,0,0,0,0,0,0,0,0,0,55000,0,0,0,0,0,['자가용(승용/승합/트럭 등등)'],55000
g_g011194,0,0,0,0,0,0,0,0,0,30000,0,0,0,0,0,['자가용(승용/승합/트럭 등등)'],30000
g_g011197,0,0,0,0,0,0,0,0,0,3000,0,0,0,0,0,['자가용(승용/승합/트럭 등등)'],3000
g_g011200,0,0,0,0,0,0,0,0,0,80300,0,0,0,18800,0,['자가용(승용/승합/트럭 등등)'],99100
g_g011207,0,0,0,0,0,0,0,0,0,45000,0,0,0,0,0,['자가용(승용/승합/트럭 등등)'],45000
g_g011212,0,0,0,0,0,0,0,0,0,90000,0,0,0,0,0,['자가용(승용/승합/트럭 등등)'],90000
g_g011228,0,0,0,0,0,0,0,0,0,27200,0,0,0,0,0,['자가용(승용/승합/트럭 등등)'],27200
g_g011229,0,0,0,0,0,0,0,0,0,20000,0,0,0,0,0,['자가용(승용/승합/트럭 등등)'],20000
g_g011232,20100,0,0,0,0,25000,0,0,0,0,0,0,0,0,0,"['KTX/SRT(고속열차)', '버스 + 지하철']",45100
g_g011233,0,0,0,0,0,0,0,0,0,116800,0,0,0,0,0,['자가용(승용/승합/트럭 등등)'],116800
g_g011239,0,0,0,0,0,0,0,0,0,32582,0,0,0,0,0,['자가용(승용/승합/트럭 등등)'],32582
g_g011242,22600,0,0,0,0,0,0,0,0,0,0,2500,0,7400,0,"['KTX/SRT(고속열차)', '지하철', '택시']",32500
g_g011254,0,0,0,0,0,0,0,0,0,68700,0,0,0,0,0,['자가용(승용/승합/트럭 등등)'],68700
g_g011255,0,0,0,0,0,0,0,0,0,65400,0,0,0,0,0,['자가용(승용/승합/트럭 등등)'],65400
g_g011268,0,0,0,0,0,0,0,0,0,20000,0,0,0,0,0,['자가용(승용/승합/트럭 등등)'],20000
g_g011274,0,0,0,0,0,0,0,0,0,50000,0,0,0,0,0,['자가용(승용/승합/트럭 등등)'],50000
g_g011276,0,0,0,0,0,0,21500,0,0,0,0,6500,0,21400,0,"['새마을/무궁화열차', '지하철', '택시']",49400
g_g011286,80600,0,0,0,0,0,0,0,0,0,0,0,0,42300,0,"['KTX/SRT(고속열차)', '택시']",122900
g_g011291,0,0,0,0,0,0,0,0,0,6800,0,0,0,0,0,['자가용(승용/승합/트럭 등등)'],6800
g_g011292,0,0,0,0,0,0,0,0,0,12400,0,0,0,0,0,['자가용(승용/승합/트럭 등등)'],12400
g_g011295,0,0,0,0,0,0,0,0,0,98000,0,0,0,0,0,['자가용(승용/승합/트럭 등등)'],98000
g_g011297,0,0,0,0,0,0,0,0,0,56300,0,0,0,0,0,['자가용(승용/승합/트럭 등등)'],56300
g_g011299,0,0,0,0,0,0,0,0,0,24200,0,0,0,0,0,['자가용(승용/승합/트럭 등등)'],24200
g_g011300,0,0,0,0,0,0,0,0,0,59800,0,0,0,0,0,['자가용(승용/승합/트럭 등등)'],59800
g_g011305,0,0,0,0,0,0,5200,0,0,0,0,2900,0,0,0,['새마을/무궁화열차'],8100
g_g011318,0,0,0,0,0,0,0,0,0,10000,0,0,0,0,0,['자가용(승용/승합/트럭 등등)'],10000
g_g011323,0,0,0,0,0,0,0,0,0,0,0,9200,0,6600,0,"['지하철', '택시']",15800
g_g011344,0,0,0,0,0,0,0,0,0,41880,0,0,0,0,0,['자가용(승용/승합/트럭 등등)'],41880
g_g011365,93600,64400,0,0,0,10000,0,0,0,0,0,0,0,0,0,"['KTX/SRT(고속열차)', '관광버스', '버스 + 지하철']",168000
g_g011370,0,0,0,0,0,0,0,0,0,38700,0,0,0,0,0,['자가용(승용/승합/트럭 등등)'],38700
g_g011374,0,0,0,0,0,0,0,0,0,10000,0,0,0,0,0,['자가용(승용/승합/트럭 등등)'],10000
g_g011376,0,0,0,0,0,0,0,0,0,50000,0,0,0,0,0,['자가용(승용/승합/트럭 등등)'],50000
g_g011393,0,0,0,0,0,0,5200,0,0,0,0,2500,0,3400,0,['새마을/무궁화열차'],11100
g_g011396,0,0,0,0,0,0,0,0,0,91800,0,0,0,0,0,['자가용(승용/승합/트럭 등등)'],91800
g_g011398,0,0,0,0,0,0,26000,3760,0,0,0,0,0,11000,0,"['새마을/무궁화열차', '시내/마을버스', '택시']",40760
g_g011399,0,0,0,0,0,0,0,0,30650,0,0,0,0,0,0,['시외/고속버스'],30650
g_g011408,44200,0,0,0,0,0,0,0,0,0,0,4900,0,24000,0,"['KTX/SRT(고속열차)', '지하철', '택시']",73100
g_g011409,35500,0,0,0,0,0,0,0,0,0,0,5000,0,0,0,['KTX/SRT(고속열차)'],40500
g_g011411,0,0,0,0,0,0,0,0,0,3400,0,0,0,0,0,['자가용(승용/승합/트럭 등등)'],3400
g_g011412,50200,0,0,0,0,0,0,0,0,15648,0,2800,0,0,0,['KTX/SRT(고속열차)'],68648
g_g011422,0,0,0,0,0,0,41200,0,0,0,0,5300,0,32200,0,['택시'],78700
g_g011430,0,0,0,0,0,0,0,0,0,53541,0,0,0,0,0,['자가용(승용/승합/트럭 등등)'],53541
g_g011432,0,0,0,0,0,0,0,0,0,14600,0,0,0,0,0,['자가용(승용/승합/트럭 등등)'],14600
g_g011435,0,0,0,0,0,31700,0,0,0,35960,0,0,0,0,0,"['버스 + 지하철', '자가용(승용/승합/트럭 등등)']",67660
g_g011441,0,0,0,0,0,0,0,0,0,50000,0,0,0,0,0,['자가용(승용/승합/트럭 등등)'],50000
g_g011444,0,0,0,0,0,0,0,0,0,75000,0,0,0,0,0,['자가용(승용/승합/트럭 등등)'],75000
g_g011448,0,0,0,0,0,0,0,0,0,71000,0,0,0,0,0,['자가용(승용/승합/트럭 등등)'],71000
g_g011449,12900,0,0,0,0,0,12000,0,0,0,0,6200,0,0,0,"['KTX/SRT(고속열차)', '새마을/무궁화열차', '지하철']",31100
g_g011450,0,0,0,0,0,0,0,0,0,126000,0,0,0,0,0,['자가용(승용/승합/트럭 등등)'],126000
g_g011454,0,0,0,0,0,0,0,0,0,45400,0,0,0,0,0,['자가용(승용/승합/트럭 등등)'],45400
g_g011459,0,0,0,0,0,0,0,0,0,52600,0,0,0,0,0,['자가용(승용/승합/트럭 등등)'],52600
g_g011461,0,0,0,0,0,0,0,0,0,30000,0,0,0,0,0,['자가용(승용/승합/트럭 등등)'],30000
g_g011464,0,0,0,0,0,0,0,0,0,0,0,5100,0,0,0,['지하철'],5100
g_g011472,0,0,0,0,0,0,0,0,0,50000,0,0,0,0,0,['자가용(승용/승합/트럭 등등)'],50000
g_g011473,0,0,0,0,0,0,0,0,0,48900,0,0,0,0,0,['자가용(승용/승합/트럭 등등)'],48900
g_g011476,0,0,0,0,0,0,0,0,0,110400,0,0,0,0,0,['자가용(승용/승합/트럭 등등)'],110400
g_g011477,0,0,0,0,0,7150,0,0,0,0,0,0,0,6100,0,"['버스 + 지하철', '택시']",13250
g_g011478,0,0,0,0,0,0,0,0,0,64650,0,0,0,0,0,['자가용(승용/승합/트럭 등등)'],64650
g_g011479,0,0,0,0,0,0,0,0,0,10000,0,0,0,0,0,['자가용(승용/승합/트럭 등등)'],10000
g_g011481,0,0,0,0,0,0,0,0,0,59400,0,0,0,0,0,['자가용(승용/승합/트럭 등등)'],59400
g_g011482,0,0,0,0,0,0,0,0,0,76600,0,0,0,0,0,['자가용(승용/승합/트럭 등등)'],76600
g_g011486,0,0,0,0,0,0,0,0,0,99000,0,0,0,0,0,['자가용(승용/승합/트럭 등등)'],99000
g_g011487,0,0,0,0,0,0,0,0,0,23400,0,0,0,0,0,['자가용(승용/승합/트럭 등등)'],23400
g_g011489,0,0,0,0,0,0,0,0,0,10000,0,0,0,0,0,['자가용(승용/승합/트럭 등등)'],10000
g_g011491,0,0,0,116500,0,0,0,0,0,0,0,0,0,0,0,['렌터카(승용/승합/버스 등등)'],116500
g_g011496,0,0,0,0,0,0,0,0,0,35000,0,0,0,0,0,['자가용(승용/승합/트럭 등등)'],35000
g_g011500,0,0,0,0,0,0,0,0,31100,0,0,0,0,0,0,['시외/고속버스'],31100
g_g011502,0,0,0,0,0,0,0,0,0,49000,0,0,0,0,0,['자가용(승용/승합/트럭 등등)'],49000
g_g011508,0,0,0,0,0,0,0,0,0,7000,0,0,0,0,0,['자가용(승용/승합/트럭 등등)'],7000
g_g011509,0,0,0,0,0,30000,0,0,0,0,2000,0,0,0,0,"['버스 + 지하철', '자전거']",32000
g_g011510,0,0,0,0,0,12500,10600,0,0,0,0,0,0,0,0,"['버스 + 지하철', '새마을/무궁화열차']",23100
g_g011511,0,0,0,0,0,0,0,0,0,1700,0,0,0,0,0,['자가용(승용/승합/트럭 등등)'],1700
g_g011515,0,0,0,0,0,0,0,0,0,35500,0,0,0,0,0,['자가용(승용/승합/트럭 등등)'],35500
g_g011519,0,0,0,0,0,0,0,0,0,50300,0,0,0,0,0,['자가용(승용/승합/트럭 등등)'],50300
g_g011522,0,0,0,32000,0,0,0,0,0,0,0,1500,0,0,0,"['렌터카(승용/승합/버스 등등)', '지하철']",33500
g_g011524,24700,0,0,0,0,47900,0,0,0,0,0,0,0,27900,0,['택시'],100500
g_g011526,0,0,0,0,0,0,0,0,0,22200,0,0,0,0,0,['자가용(승용/승합/트럭 등등)'],22200
g_g011528,0,0,0,0,0,0,15200,0,0,38400,0,4500,0,0,0,"['새마을/무궁화열차', '자가용(승용/승합/트럭 등등)']",58100
g_g011530,0,0,0,0,0,0,0,0,0,98200,0,0,0,0,0,['자가용(승용/승합/트럭 등등)'],98200
g_g011533,0,0,0,0,0,0,0,0,0,50000,0,0,0,0,0,['자가용(승용/승합/트럭 등등)'],50000
g_g011534,0,0,0,0,0,17300,0,0,0,0,0,0,0,0,0,['버스 + 지하철'],17300
g_g011537,0,0,0,0,0,0,0,0,0,20748,0,0,0,0,0,['자가용(승용/승합/트럭 등등)'],20748
g_g011551,0,0,0,0,0,0,0,0,0,62000,0,0,0,0,0,['자가용(승용/승합/트럭 등등)'],62000
g_g011555,0,0,0,0,0,0,0,0,0,30000,0,0,0,0,0,['자가용(승용/승합/트럭 등등)'],30000
g_g011558,0,0,0,0,0,0,0,0,0,5800,0,0,0,0,0,['자가용(승용/승합/트럭 등등)'],5800
g_g011562,0,0,0,0,0,0,0,0,0,4800,0,0,0,0,0,['자가용(승용/승합/트럭 등등)'],4800
g_g011566,0,0,0,0,0,0,0,0,0,47800,0,0,0,0,0,['자가용(승용/승합/트럭 등등)'],47800
g_g011567,0,0,0,0,0,0,0,0,0,48600,0,0,0,0,0,['자가용(승용/승합/트럭 등등)'],48600
g_g011571,0,0,0,0,0,0,0,0,0,48500,0,0,0,0,0,['자가용(승용/승합/트럭 등등)'],48500
g_g011577,0,0,0,0,0,0,0,0,0,42300,0,0,0,0,0,['자가용(승용/승합/트럭 등등)'],42300
g_g011578,0,0,0,0,0,0,0,0,0,26000,0,0,0,0,0,['자가용(승용/승합/트럭 등등)'],26000
g_g011580,0,0,0,0,0,0,13600,0,0,0,0,6000,0,0,0,"['새마을/무궁화열차', '지하철']",19600
g_g011581,0,0,0,0,0,0,21600,0,0,0,0,1250,0,0,0,"['새마을/무궁화열차', '지하철']",22850
g_g011582,0,0,0,0,0,45000,0,0,0,0,0,0,0,0,0,['버스 + 지하철'],45000
g_g011586,0,0,0,0,0,0,0,0,0,0,0,6100,0,0,0,['지하철'],6100
g_g011590,0,0,0,0,0,0,0,0,0,72000,0,0,0,0,0,['자가용(승용/승합/트럭 등등)'],72000
g_g011593,0,0,0,0,0,0,0,0,0,33800,0,0,0,0,0,['자가용(승용/승합/트럭 등등)'],33800
g_g011597,0,0,0,0,0,0,0,0,0,61500,0,0,0,0,0,['자가용(승용/승합/트럭 등등)'],61500
g_g011598,0,0,0,0,0,0,0,0,0,31800,0,0,0,0,0,['자가용(승용/승합/트럭 등등)'],31800
g_g011600,0,0,0,0,0,0,0,0,15000,0,5200,0,0,0,0,['자전거'],20200
g_g011607,0,0,0,0,0,0,0,0,0,47000,0,0,0,0,0,['자가용(승용/승합/트럭 등등)'],47000
g_g011612,0,0,0,0,0,0,0,0,0,101500,0,0,0,0,0,['자가용(승용/승합/트럭 등등)'],101500
g_g011613,0,0,0,0,0,0,0,0,0,0,0,5000,0,0,0,['지하철'],5000
g_g011614,0,0,0,0,0,0,0,0,0,14000,0,0,0,0,0,['자가용(승용/승합/트럭 등등)'],14000
g_g011619,0,0,0,0,0,0,0,0,0,72900,0,0,0,0,0,['자가용(승용/승합/트럭 등등)'],72900
g_g011620,0,0,0,0,0,0,0,0,0,15000,0,0,0,0,0,['자가용(승용/승합/트럭 등등)'],15000
g_g011622,0,0,0,0,0,0,0,0,0,11000,0,0,0,0,0,['자가용(승용/승합/트럭 등등)'],11000
g_g011629,0,0,0,0,0,0,0,0,0,30000,0,0,0,0,0,['자가용(승용/승합/트럭 등등)'],30000
g_g011630,0,0,0,0,0,0,0,0,0,60700,0,0,0,0,0,['자가용(승용/승합/트럭 등등)'],60700
g_g011631,0,0,0,0,0,0,22100,23400,0,0,0,0,0,0,0,['새마을/무궁화열차'],45500
g_g011636,0,0,0,0,0,35600,0,0,0,0,0,0,0,0,0,['버스 + 지하철'],35600
g_g011637,18800,0,0,0,0,0,0,0,0,0,0,2500,0,20500,0,"['KTX/SRT(고속열차)', '택시']",41800
g_g011644,0,0,0,0,0,0,0,0,0,0,0,2500,0,11000,0,['택시'],13500
g_g011645,8400,0,0,0,0,0,0,0,12500,0,0,0,0,0,0,['시외/고속버스'],20900
g_g011657,0,0,0,0,0,0,0,0,0,30800,0,0,0,0,0,['자가용(승용/승합/트럭 등등)'],30800
g_g011669,0,0,0,0,0,0,0,0,0,8400,0,0,0,0,0,['자가용(승용/승합/트럭 등등)'],8400
g_g011673,0,0,0,0,0,0,0,0,0,50900,0,0,0,0,0,['자가용(승용/승합/트럭 등등)'],50900
g_g011674,0,0,0,0,0,0,0,0,0,57600,0,0,0,0,0,['자가용(승용/승합/트럭 등등)'],57600
g_g011677,46200,0,0,0,0,0,0,0,0,0,0,3750,0,0,0,['KTX/SRT(고속열차)'],49950
g_g011679,0,0,0,0,0,0,0,0,0,30800,0,0,0,0,0,['자가용(승용/승합/트럭 등등)'],30800
g_g011680,0,0,0,0,0,0,0,0,0,13500,0,0,0,0,0,['자가용(승용/승합/트럭 등등)'],13500
g_g011683,0,0,0,0,0,0,0,0,0,10000,0,0,0,0,0,['자가용(승용/승합/트럭 등등)'],10000
g_g011685,0,0,0,0,0,0,0,0,0,25500,0,0,0,0,0,['자가용(승용/승합/트럭 등등)'],25500
g_g011691,0,0,0,0,0,0,0,0,0,64300,0,0,0,0,0,['자가용(승용/승합/트럭 등등)'],64300
g_g011692,15400,0,0,0,0,0,0,2500,0,0,0,0,0,8600,0,"['KTX/SRT(고속열차)', '시내/마을버스', '택시']",26500
g_g011697,0,0,0,0,0,0,0,0,0,36000,0,0,0,0,0,['자가용(승용/승합/트럭 등등)'],36000
g_g011708,0,0,0,0,0,0,0,0,0,1000,0,0,0,0,0,['자가용(승용/승합/트럭 등등)'],1000
g_g011709,0,0,0,0,0,0,0,0,0,41000,0,0,0,0,0,['자가용(승용/승합/트럭 등등)'],41000
g_g011714,0,0,0,0,0,0,0,0,0,67400,0,0,0,0,0,['자가용(승용/승합/트럭 등등)'],67400
g_g011717,0,0,0,0,0,0,0,0,0,80000,0,0,0,0,0,['자가용(승용/승합/트럭 등등)'],80000
g_g011721,0,0,0,0,0,0,0,0,50600,0,0,0,0,5100,0,"['시외/고속버스', '택시']",55700
g_g011722,0,0,0,0,0,0,0,0,0,60000,0,0,0,0,0,['자가용(승용/승합/트럭 등등)'],60000
g_g011724,0,0,0,0,0,0,10200,0,22550,0,0,0,0,0,0,"['새마을/무궁화열차', '시외/고속버스']",32750
g_g011726,0,0,0,0,0,0,0,0,0,46000,0,0,0,0,0,['자가용(승용/승합/트럭 등등)'],46000
g_g011734,0,0,0,0,0,0,0,0,0,8800,0,0,0,0,0,['자가용(승용/승합/트럭 등등)'],8800
g_g011746,0,0,0,0,0,0,0,0,0,96800,0,0,0,0,0,['자가용(승용/승합/트럭 등등)'],96800
g_g011754,269300,0,0,0,0,0,0,0,0,18000,0,0,0,82640,0,['자가용(승용/승합/트럭 등등)'],369940
g_g011764,0,0,0,0,0,21300,0,0,0,0,0,0,0,0,0,['버스 + 지하철'],21300
g_g011786,0,0,0,0,0,0,0,0,0,40000,0,0,0,0,0,['자가용(승용/승합/트럭 등등)'],40000
g_g011789,0,0,0,0,0,0,0,0,0,65000,0,0,0,0,0,['자가용(승용/승합/트럭 등등)'],65000
g_g011791,0,0,0,0,0,0,0,0,0,67000,0,0,0,0,0,['자가용(승용/승합/트럭 등등)'],67000
g_g011813,0,0,0,0,0,0,0,0,0,33100,0,0,0,0,0,['자가용(승용/승합/트럭 등등)'],33100
g_g011816,70300,0,0,0,0,15000,0,0,0,0,0,0,0,0,0,['KTX/SRT(고속열차)'],85300
g_g011818,0,0,0,0,0,39400,0,0,0,0,0,0,0,0,0,['버스 + 지하철'],39400
g_g011819,0,0,0,125000,0,0,0,0,0,0,0,0,0,0,0,['렌터카(승용/승합/버스 등등)'],125000
g_g011821,0,0,0,0,0,0,0,0,0,800,0,0,0,0,0,['자가용(승용/승합/트럭 등등)'],800
g_g011822,0,0,0,0,0,0,0,0,0,13674,0,0,0,0,0,['자가용(승용/승합/트럭 등등)'],13674
g_g011824,0,0,0,0,0,0,0,0,0,5000,0,0,0,0,0,['자가용(승용/승합/트럭 등등)'],5000
g_g011825,0,0,0,0,0,0,0,0,0,24000,0,0,0,0,0,['자가용(승용/승합/트럭 등등)'],24000
g_g011826,0,0,0,0,0,0,0,0,0,57400,0,0,0,0,0,['자가용(승용/승합/트럭 등등)'],57400
g_g011827,0,0,0,0,0,0,22000,0,0,0,0,2800,0,11200,0,"['새마을/무궁화열차', '지하철', '택시']",36000
g_g011829,0,0,0,0,0,0,0,0,0,20000,0,0,0,0,0,['자가용(승용/승합/트럭 등등)'],20000
g_g011830,0,0,0,0,0,0,0,0,0,12000,0,0,0,0,0,['자가용(승용/승합/트럭 등등)'],12000
g_g011832,0,0,0,0,0,0,0,0,0,119000,0,0,0,0,0,['자가용(승용/승합/트럭 등등)'],119000
g_g011833,0,0,0,0,0,0,0,0,0,30000,0,0,0,0,0,['자가용(승용/승합/트럭 등등)'],30000
g_g011836,0,0,0,0,0,0,0,0,0,26400,0,0,0,0,0,['자가용(승용/승합/트럭 등등)'],26400
g_g011837,0,0,0,0,0,33050,0,0,0,0,0,0,0,0,0,['버스 + 지하철'],33050
g_g011838,0,0,0,0,0,0,0,0,0,62000,0,0,0,0,0,['자가용(승용/승합/트럭 등등)'],62000
g_g011840,0,0,0,0,0,0,0,0,0,38132,0,0,0,0,0,['자가용(승용/승합/트럭 등등)'],38132
g_g011841,0,0,0,0,0,90000,70000,0,0,0,0,0,0,0,0,"['버스 + 지하철', '새마을/무궁화열차']",160000
g_g011843,0,0,0,0,0,51500,0,0,0,0,0,0,0,0,0,['버스 + 지하철'],51500
g_g011847,0,0,0,0,0,0,0,0,0,44000,0,0,0,0,0,['자가용(승용/승합/트럭 등등)'],44000
g_g011850,0,0,0,0,0,0,0,0,0,57100,0,0,0,0,0,['자가용(승용/승합/트럭 등등)'],57100
g_g011851,25300,0,0,0,0,0,17800,0,0,0,0,3750,0,25640,0,"['KTX/SRT(고속열차)', '새마을/무궁화열차', '지하철', '택시']",72490
g_g011854,0,0,0,59000,0,0,0,0,0,0,0,0,0,0,0,['렌터카(승용/승합/버스 등등)'],59000
g_g011857,0,0,0,0,0,0,0,0,0,50000,0,0,0,0,0,['자가용(승용/승합/트럭 등등)'],50000
g_g011858,0,0,0,0,0,0,0,0,0,17300,0,0,0,0,0,['자가용(승용/승합/트럭 등등)'],17300
g_g011860,0,0,0,0,0,0,0,0,0,7200,0,0,0,0,0,['자가용(승용/승합/트럭 등등)'],7200
g_g011872,0,0,0,0,0,0,0,0,0,13200,0,0,0,0,0,['자가용(승용/승합/트럭 등등)'],13200
g_g011873,0,0,0,0,0,0,0,0,0,110400,0,0,0,0,0,['자가용(승용/승합/트럭 등등)'],110400
g_g011876,0,0,0,0,0,0,0,0,1250,20000,0,0,0,0,0,"['시외/고속버스', '자가용(승용/승합/트럭 등등)']",21250
g_g011881,0,0,0,0,0,0,0,0,0,67600,0,0,0,0,0,['자가용(승용/승합/트럭 등등)'],67600
g_g011882,0,0,0,0,0,0,0,0,0,37300,0,0,0,0,0,['자가용(승용/승합/트럭 등등)'],37300
g_g011903,0,0,0,0,0,0,0,0,22800,0,0,0,0,16500,0,['택시'],39300
g_g011905,0,0,0,0,0,28300,21200,0,0,0,0,0,0,0,0,['새마을/무궁화열차'],49500
g_g011908,21200,0,0,0,0,0,0,0,0,0,0,5200,0,0,0,"['KTX/SRT(고속열차)', '지하철']",26400
g_g011914,18500,0,0,0,0,20000,0,0,0,0,0,0,0,16400,0,"['KTX/SRT(고속열차)', '버스 + 지하철', '택시']",54900
