TRAVEL_ID,MAJOR_ACTIVITY_TYPE
g_g011942,"['단순 구경 / 산책 / 걷기', '취식']"
g_g011943,"['체험 활동 / 입장 및 관람', '취식']"
g_g011944,['휴식']
g_g011949,"['쇼핑 / 구매', '체험 활동 / 입장 및 관람']"
g_g011950,['쇼핑 / 구매']
g_g011952,['환승/경유']
g_g011966,"['체험 활동 / 입장 및 관람', '취식']"
g_g011970,['취식']
g_g011971,"['단순 구경 / 산책 / 걷기', '체험 활동 / 입장 및 관람', '취식']"
g_g011972,['취식']
g_g011983,['취식']
g_g011990,['취식']
g_g011996,"['단순 구경 / 산책 / 걷기', '취식']"
g_g011999,"['체험 활동 / 입장 및 관람', '취식']"
g_g012152,"['단순 구경 / 산책 / 걷기', '체험 활동 / 입장 및 관람', '취식']"
g_g012153,['취식']
g_g012155,"['단순 구경 / 산책 / 걷기', '취식']"
g_g012157,['단순 구경 / 산책 / 걷기']
g_g012159,['단순 구경 / 산책 / 걷기']
g_g012160,"['단순 구경 / 산책 / 걷기', '쇼핑 / 구매', '없음', '취식', '휴식']"
g_g012161,"['체험 활동 / 입장 및 관람', '취식']"
g_g012162,['취식']
g_g012164,['취식']
g_g012171,['체험 활동 / 입장 및 관람']
g_g012173,"['단순 구경 / 산책 / 걷기', '취식', '휴식']"
g_g012174,['단순 구경 / 산책 / 걷기']
g_g012175,"['쇼핑 / 구매', '취식']"
g_g012176,['취식']
g_g012177,"['쇼핑 / 구매', '환승/경유']"
g_g012179,['휴식']
g_g012181,"['체험 활동 / 입장 및 관람', '취식']"
g_g012182,['취식']
g_g012183,['쇼핑 / 구매']
g_g012185,['환승/경유']
g_g012186,['단순 구경 / 산책 / 걷기']
g_g012188,"['쇼핑 / 구매', '체험 활동 / 입장 및 관람', '취식']"
g_g012189,['쇼핑 / 구매']
g_g012190,['체험 활동 / 입장 및 관람']
g_g012192,['취식']
g_g012194,['휴식']
g_g012196,['체험 활동 / 입장 및 관람']
g_g012197,"['취식', '휴식']"
g_g012199,['휴식']
g_g012200,['취식']
g_g012201,['취식']
g_g012203,"['체험 활동 / 입장 및 관람', '휴식']"
g_g012205,['취식']
g_g012207,['체험 활동 / 입장 및 관람']
g_g012209,"['기타 활동', '단순 구경 / 산책 / 걷기', '쇼핑 / 구매', '체험 활동 / 입장 및 관람', '취식', '휴식']"
g_g012212,['기타 활동']
g_g012220,"['취식', '휴식']"
g_g012226,['체험 활동 / 입장 및 관람']
g_g012227,"['체험 활동 / 입장 및 관람', '취식']"
g_g012228,['환승/경유']
g_g012235,"['취식', '휴식']"
g_g012236,['단순 구경 / 산책 / 걷기']
g_g012238,['단순 구경 / 산책 / 걷기']
g_g012239,['취식']
g_g012240,['환승/경유']
g_g012246,['단순 구경 / 산책 / 걷기']
g_g012251,['쇼핑 / 구매']
g_g012254,['단순 구경 / 산책 / 걷기']
g_g012255,['취식']
g_g012256,['단순 구경 / 산책 / 걷기']
g_g012257,['단순 구경 / 산책 / 걷기']
g_g012258,['취식']
g_g012260,['단순 구경 / 산책 / 걷기']
g_g012261,"['취식', '환승/경유', '휴식']"
g_g012267,['쇼핑 / 구매']
g_g012269,['단순 구경 / 산책 / 걷기']
g_g012270,['쇼핑 / 구매']
g_g012276,"['단순 구경 / 산책 / 걷기', '취식']"
g_g012277,"['체험 활동 / 입장 및 관람', '취식']"
g_g012278,"['단순 구경 / 산책 / 걷기', '체험 활동 / 입장 및 관람', '취식']"
g_g012280,['체험 활동 / 입장 및 관람']
g_g012282,"['단순 구경 / 산책 / 걷기', '휴식']"
g_g012283,['취식']
g_g012289,['취식']
g_g012300,"['기타 활동', '환승/경유']"
g_g012304,['체험 활동 / 입장 및 관람']
g_g012307,['단순 구경 / 산책 / 걷기']
g_g012308,"['단순 구경 / 산책 / 걷기', '취식', '휴식']"
g_g012311,['단순 구경 / 산책 / 걷기']
g_g012314,['체험 활동 / 입장 및 관람']
g_g012316,['취식']
g_g012318,"['단순 구경 / 산책 / 걷기', '쇼핑 / 구매', '체험 활동 / 입장 및 관람', '취식', '휴식']"
g_g012323,['취식']
g_g012325,"['단순 구경 / 산책 / 걷기', '취식']"
g_g012326,['환승/경유']
g_g012333,['단순 구경 / 산책 / 걷기']
g_g012337,['취식']
g_g012338,['체험 활동 / 입장 및 관람']
g_g012339,"['체험 활동 / 입장 및 관람', '취식']"
g_g012347,['취식']
g_g012348,['환승/경유']
g_g012350,['체험 활동 / 입장 및 관람']
g_g012351,['단순 구경 / 산책 / 걷기']
g_g012353,"['체험 활동 / 입장 및 관람', '취식']"
g_g012371,['쇼핑 / 구매']
g_g012372,"['취식', '휴식']"
g_g012377,['단순 구경 / 산책 / 걷기']
g_g012379,['체험 활동 / 입장 및 관람']
g_g012382,['체험 활동 / 입장 및 관람']
g_g012383,['취식']
g_g012386,['단순 구경 / 산책 / 걷기']
g_g012388,"['단순 구경 / 산책 / 걷기', '체험 활동 / 입장 및 관람', '취식', '휴식']"
g_g012389,['취식']
g_g012391,['휴식']
g_g012392,"['취식', '휴식']"
g_g012396,['단순 구경 / 산책 / 걷기']
g_g012400,"['단순 구경 / 산책 / 걷기', '취식']"
g_g012402,['체험 활동 / 입장 및 관람']
g_g012406,"['취식', '휴식']"
g_g012410,['체험 활동 / 입장 및 관람']
g_g012420,['취식']
g_g012422,['취식']
g_g012430,"['단순 구경 / 산책 / 걷기', '취식', '휴식']"
g_g012431,['쇼핑 / 구매']
g_g012433,['단순 구경 / 산책 / 걷기']
g_g012435,['휴식']
g_g012436,['취식']
g_g012439,['취식']
g_g012447,"['체험 활동 / 입장 및 관람', '취식']"
g_g012455,['단순 구경 / 산책 / 걷기']
g_g012457,['쇼핑 / 구매']
g_g012458,['단순 구경 / 산책 / 걷기']
g_g012463,"['단순 구경 / 산책 / 걷기', '쇼핑 / 구매', '취식']"
g_g012466,['환승/경유']
g_g012472,"['취식', '환승/경유']"
g_g012473,"['쇼핑 / 구매', '취식']"
g_g012475,['취식']
g_g012478,['취식']
g_g012484,['단순 구경 / 산책 / 걷기']
g_g012487,"['쇼핑 / 구매', '취식']"
g_g012494,['환승/경유']
g_g012497,['체험 활동 / 입장 및 관람']
g_g012498,['체험 활동 / 입장 및 관람']
g_g012502,['단순 구경 / 산책 / 걷기']
g_g012504,['단순 구경 / 산책 / 걷기']
g_g012505,"['단순 구경 / 산책 / 걷기', '휴식']"
g_g012515,"['쇼핑 / 구매', '체험 활동 / 입장 및 관람']"
g_g012516,"['쇼핑 / 구매', '환승/경유']"
g_g012518,"['쇼핑 / 구매', '체험 활동 / 입장 및 관람']"
g_g012520,['체험 활동 / 입장 및 관람']
g_g012523,"['쇼핑 / 구매', '취식']"
g_g012528,"['체험 활동 / 입장 및 관람', '취식']"
g_g012530,['취식']
g_g012531,['취식']
g_g012532,['체험 활동 / 입장 및 관람']
g_g012541,['취식']
g_g012542,['취식']
g_g012544,['취식']
g_g012546,"['쇼핑 / 구매', '체험 활동 / 입장 및 관람', '취식']"
g_g012557,['취식']
g_g012571,['취식']
g_g012572,['취식']
g_g012580,['체험 활동 / 입장 및 관람']
g_g012582,"['쇼핑 / 구매', '취식']"
g_g012583,['취식']
g_g012586,['단순 구경 / 산책 / 걷기']
g_g012591,"['취식', '휴식']"
g_g012596,['환승/경유']
g_g012604,"['취식', '환승/경유']"
g_g012617,['취식']
g_g012620,['취식']
g_g012624,"['단순 구경 / 산책 / 걷기', '휴식']"
g_g012628,['휴식']
g_g012634,['취식']
g_g012639,"['단순 구경 / 산책 / 걷기', '취식']"
g_g012643,['취식']
g_g012650,['취식']
g_g012653,['취식']
g_g012655,['체험 활동 / 입장 및 관람']
g_g012656,['취식']
g_g012658,['취식']
g_g012659,['단순 구경 / 산책 / 걷기']
g_g012660,['취식']
g_g012662,['취식']
g_g012665,"['기타 활동', '체험 활동 / 입장 및 관람', '취식']"
g_g012674,['취식']
g_g012675,['취식']
g_g012676,['단순 구경 / 산책 / 걷기']
g_g012677,"['쇼핑 / 구매', '취식']"
g_g012679,['체험 활동 / 입장 및 관람']
g_g012680,['취식']
g_g012682,['취식']
g_g012686,['취식']
g_g012687,"['단순 구경 / 산책 / 걷기', '취식']"
g_g012688,"['단순 구경 / 산책 / 걷기', '체험 활동 / 입장 및 관람', '취식', '휴식']"
g_g012689,['취식']
g_g012690,"['단순 구경 / 산책 / 걷기', '체험 활동 / 입장 및 관람', '취식']"
g_g012696,['단순 구경 / 산책 / 걷기']
g_g012697,"['단순 구경 / 산책 / 걷기', '체험 활동 / 입장 및 관람', '취식', '휴식']"
g_g012698,['취식']
g_g012699,['단순 구경 / 산책 / 걷기']
g_g012702,"['단순 구경 / 산책 / 걷기', '취식']"
g_g012704,"['단순 구경 / 산책 / 걷기', '쇼핑 / 구매', '체험 활동 / 입장 및 관람', '취식', '휴식']"
g_g012705,"['쇼핑 / 구매', '취식']"
g_g012711,['단순 구경 / 산책 / 걷기']
g_g012713,['쇼핑 / 구매']
g_g012716,['쇼핑 / 구매']
g_g012718,['단순 구경 / 산책 / 걷기']
g_g012721,['쇼핑 / 구매']
g_g012723,['취식']
g_g012724,['취식']
g_g012726,['쇼핑 / 구매']
g_g012727,"['단순 구경 / 산책 / 걷기', '휴식']"
g_g012728,"['단순 구경 / 산책 / 걷기', '쇼핑 / 구매']"
g_g012731,"['단순 구경 / 산책 / 걷기', '쇼핑 / 구매', '환승/경유']"
g_g012732,['휴식']
g_g012742,['단순 구경 / 산책 / 걷기']
g_g012745,['단순 구경 / 산책 / 걷기']
g_g012749,"['취식', '환승/경유']"
g_g012750,"['취식', '휴식']"
g_g012751,"['체험 활동 / 입장 및 관람', '취식']"
g_g012752,['환승/경유']
g_g012753,['취식']
g_g012755,['취식']
g_g012757,"['단순 구경 / 산책 / 걷기', '휴식']"
g_g012761,['단순 구경 / 산책 / 걷기']
g_g012764,['취식']
g_g012767,['취식']
g_g012770,"['단순 구경 / 산책 / 걷기', '체험 활동 / 입장 및 관람', '취식']"
g_g012772,['취식']
g_g012774,['휴식']
g_g012775,"['쇼핑 / 구매', '체험 활동 / 입장 및 관람', '취식']"
g_g012776,"['단순 구경 / 산책 / 걷기', '취식']"
g_g012780,['쇼핑 / 구매']
g_g012781,['취식']
g_g012783,"['체험 활동 / 입장 및 관람', '환승/경유']"
g_g012791,['체험 활동 / 입장 및 관람']
g_g012796,['단순 구경 / 산책 / 걷기']
g_g012803,['취식']
g_g012805,['단순 구경 / 산책 / 걷기']
g_g012807,['취식']
g_g012812,"['쇼핑 / 구매', '취식', '휴식']"
g_g012814,['체험 활동 / 입장 및 관람']
g_g012831,['취식']
g_g012857,"['단순 구경 / 산책 / 걷기', '취식']"
g_g012858,['체험 활동 / 입장 및 관람']
g_g012864,['취식']
g_g012873,['단순 구경 / 산책 / 걷기']
g_g012874,"['체험 활동 / 입장 및 관람', '취식']"
g_g012880,['취식']
g_g012883,['단순 구경 / 산책 / 걷기']
g_g012884,['취식']
g_g012891,['단순 구경 / 산책 / 걷기']
g_g012902,['쇼핑 / 구매']
g_g012905,"['체험 활동 / 입장 및 관람', '취식']"
g_g012917,['체험 활동 / 입장 및 관람']
g_g012919,"['체험 활동 / 입장 및 관람', '취식']"
g_g012927,['단순 구경 / 산책 / 걷기']
g_g012933,"['단순 구경 / 산책 / 걷기', '체험 활동 / 입장 및 관람']"
g_g012936,['환승/경유']
g_g012943,"['단순 구경 / 산책 / 걷기', '쇼핑 / 구매', '없음', '체험 활동 / 입장 및 관람', '취식']"
g_g012963,"['단순 구경 / 산책 / 걷기', '취식', '휴식']"
g_g012989,['환승/경유']
g_g012990,['단순 구경 / 산책 / 걷기']
g_g012999,"['단순 구경 / 산책 / 걷기', '체험 활동 / 입장 및 관람']"
g_g013010,['환승/경유']
g_g013012,['쇼핑 / 구매']
g_g013022,['취식']
g_g013023,['취식']
g_g013024,['취식']
g_g013027,"['단순 구경 / 산책 / 걷기', '쇼핑 / 구매']"
g_g013029,"['취식', '휴식']"
g_g013037,['체험 활동 / 입장 및 관람']
g_g013038,['취식']
g_g013041,['단순 구경 / 산책 / 걷기']
g_g013042,['없음']
g_g013044,"['쇼핑 / 구매', '취식', '환승/경유']"
g_g013045,"['단순 구경 / 산책 / 걷기', '체험 활동 / 입장 및 관람']"
g_g013046,"['단순 구경 / 산책 / 걷기', '취식', '휴식']"
g_g013048,['체험 활동 / 입장 및 관람']
g_g013050,['취식']
g_g013059,"['단순 구경 / 산책 / 걷기', '취식']"
g_g013061,"['단순 구경 / 산책 / 걷기', '취식']"
g_g013062,['체험 활동 / 입장 및 관람']
g_g013063,['취식']
g_g013065,['쇼핑 / 구매']
g_g013066,['취식']
g_g013070,"['체험 활동 / 입장 및 관람', '취식']"
g_g013074,"['쇼핑 / 구매', '체험 활동 / 입장 및 관람']"
g_g013080,"['쇼핑 / 구매', '취식']"
g_g013084,"['단순 구경 / 산책 / 걷기', '취식', '휴식']"
g_g013087,['취식']
g_g013088,['쇼핑 / 구매']
g_g013090,['환승/경유']
g_g013093,"['단순 구경 / 산책 / 걷기', '쇼핑 / 구매']"
g_g013095,"['단순 구경 / 산책 / 걷기', '휴식']"
g_g013096,['단순 구경 / 산책 / 걷기']
g_g013097,['단순 구경 / 산책 / 걷기']
g_g013102,['취식']
g_g013105,['취식']
g_g013111,"['단순 구경 / 산책 / 걷기', '취식']"
g_g013113,['쇼핑 / 구매']
g_g013114,"['체험 활동 / 입장 및 관람', '취식']"
g_g013125,['취식']
g_g013127,['취식']
g_g013128,['취식']
g_g013131,"['단순 구경 / 산책 / 걷기', '휴식']"
h_h001459,['휴식']
h_h003280,['휴식']
